SETTLEMENTDATE,DUID,SCADAVALUE
2019/08/20 04:45:00,BARCSF1,0.0
2019/08/20 04:45:00,BUTLERSG,9.699999
2019/08/20 04:45:00,CALL_A_4,0.0
2019/08/20 04:45:00,CAPTL_WF,115.079994
2019/08/20 04:45:00,CATHROCK,50.759997999999996
2019/08/20 04:45:00,CHALLHWF,25.4
2019/08/20 04:45:00,CLOVER,-0.01
2019/08/20 04:45:00,CLUNY,16.221104
2019/08/20 04:45:00,CNUNDAWF,37.44368
2019/08/20 04:45:00,CULLRGWF,30.360001
2019/08/20 04:45:00,ERGT01,0.0
2019/08/20 04:45:00,GB01,0.057449
2019/08/20 04:45:00,GERMCRK,38.900002
2019/08/20 04:45:00,GRIFSF1,0.0
2019/08/20 04:45:00,HUGSF1,-0.258
2019/08/20 04:45:00,LKBONNY1,71.179565
2019/08/20 04:45:00,LRSF1,-0.03
2019/08/20 04:45:00,MBAHNTH,55.78125
2019/08/20 04:45:00,MLSP1,0.304001
2019/08/20 04:45:00,MLWF1,19.110001
2019/08/20 04:45:00,MTMILLAR,22.271845000000003
2019/08/20 04:45:00,PALOONA,23.6
2019/08/20 04:45:00,PIONEER,11.0
2019/08/20 04:45:00,PORTWF,138.800003
2019/08/20 04:45:00,REPULSE,28.898756
2019/08/20 04:45:00,ROWALLAN,9.8903
2019/08/20 04:45:00,ROYALLA1,0.0
2019/08/20 04:45:00,RPCG,15.0
2019/08/20 04:45:00,RUBICON,0.0
2019/08/20 04:45:00,SATGN1,0.0
2019/08/20 04:45:00,SATGS1,0.0
2019/08/20 04:45:00,STARHLWF,19.994169
2019/08/20 04:45:00,WAUBRAWF,121.346001
2019/08/20 04:45:00,WOOLNTH1,130.910019
2019/08/20 04:45:00,WPWF,31.0
2019/08/20 04:45:00,YAMBUKWF,12.1
2019/08/20 04:45:00,YSWF1,28.700001
2019/08/20 04:45:00,AGLHAL,0.0
2019/08/20 04:45:00,AGLSOM,0.0
2019/08/20 04:45:00,ANGAST1,0.0
2019/08/20 04:45:00,ARWF1,29.8
2019/08/20 04:45:00,BALBG1,0.0
2019/08/20 04:45:00,BALBL1,0.0
2019/08/20 04:45:00,BALDHWF1,100.253
2019/08/20 04:45:00,BANN1,0.0
2019/08/20 04:45:00,BARCALDN,0.0
2019/08/20 04:45:00,BARRON-1,0.0
2019/08/20 04:45:00,BARRON-2,26.6
2019/08/20 04:45:00,BASTYAN,81.60001
2019/08/20 04:45:00,BBTHREE1,0.0
2019/08/20 04:45:00,BBTHREE2,0.0
2019/08/20 04:45:00,BBTHREE3,0.0
2019/08/20 04:45:00,BDL01,0.0
2019/08/20 04:45:00,BDL02,0.0
2019/08/20 04:45:00,BERYLSF1,0.0
2019/08/20 04:45:00,BLOWERNG,0.0
2019/08/20 04:45:00,BLUFF1,32.1
2019/08/20 04:45:00,BNGSF1,0.0
2019/08/20 04:45:00,BNGSF2,0.0
2019/08/20 04:45:00,BOCORWF1,34.97
2019/08/20 04:45:00,BODWF1,51.560390000000005
2019/08/20 04:45:00,BRAEMAR1,0.0
2019/08/20 04:45:00,BRAEMAR2,0.0
2019/08/20 04:45:00,BRAEMAR3,0.0
2019/08/20 04:45:00,BRAEMAR5,0.0
2019/08/20 04:45:00,BRAEMAR6,0.0
2019/08/20 04:45:00,BRAEMAR7,0.0
2019/08/20 04:45:00,BROKENH1,0.0
2019/08/20 04:45:00,BW01,376.77502000000004
2019/08/20 04:45:00,BW02,455.5
2019/08/20 04:45:00,BW03,536.80005
2019/08/20 04:45:00,BW04,0.0
2019/08/20 04:45:00,CALL_B_1,339.89999
2019/08/20 04:45:00,CALL_B_2,290.0
2019/08/20 04:45:00,CETHANA,92.37663
2019/08/20 04:45:00,CG1,0.0
2019/08/20 04:45:00,CG2,0.0
2019/08/20 04:45:00,CG3,0.0
2019/08/20 04:45:00,CG4,0.0
2019/08/20 04:45:00,CHILDSF1,0.0
2019/08/20 04:45:00,CLARESF1,0.0
2019/08/20 04:45:00,CLEMGPWF,2.44919
2019/08/20 04:45:00,CLERMSF1,0.0
2019/08/20 04:45:00,COLEASF1,0.0
2019/08/20 04:45:00,COOPGWF1,17.53045
2019/08/20 04:45:00,CPP_3,394.07501
2019/08/20 04:45:00,CPP_4,398.75
2019/08/20 04:45:00,CPSA,143.47437
2019/08/20 04:45:00,CROOKWF2,68.39375
2019/08/20 04:45:00,CROWLWF1,21.9095
2019/08/20 04:45:00,CSPVPS1,0.0
2019/08/20 04:45:00,DALNTH01,0.0
2019/08/20 04:45:00,DALNTHL1,0.02899
2019/08/20 04:45:00,DARTM1,0.0
2019/08/20 04:45:00,DAYDSF1,0.0
2019/08/20 04:45:00,DDPS1,0.0
2019/08/20 04:45:00,DDSF1,0.0
2019/08/20 04:45:00,DEVILS_G,61.28849
2019/08/20 04:45:00,DG_NSW1,0.0
2019/08/20 04:45:00,DG_QLD1,0.0
2019/08/20 04:45:00,DG_SA1,0.0
2019/08/20 04:45:00,DG_TAS1,0.0
2019/08/20 04:45:00,DG_VIC1,0.0
2019/08/20 04:45:00,DRYCGT1,0.0
2019/08/20 04:45:00,DRYCGT2,0.0
2019/08/20 04:45:00,DRYCGT3,0.0
2019/08/20 04:45:00,EILDON1,0.0
2019/08/20 04:45:00,EILDON2,0.0
2019/08/20 04:45:00,EMERASF1,0.0
2019/08/20 04:45:00,ER01,459.75
2019/08/20 04:45:00,ER02,459.2749
2019/08/20 04:45:00,ER03,460.67492999999996
2019/08/20 04:45:00,ER04,467.55005
2019/08/20 04:45:00,FINLYSF1,0.0
2019/08/20 04:45:00,FISHER,46.05
2019/08/20 04:45:00,GANNBG1,0.0
2019/08/20 04:45:00,GANNBL1,10.0
2019/08/20 04:45:00,GANNSF1,0.0
2019/08/20 04:45:00,GORDON,0.0
2019/08/20 04:45:00,GSTONE1,148.575
2019/08/20 04:45:00,GSTONE2,134.05
2019/08/20 04:45:00,GSTONE3,148.05
2019/08/20 04:45:00,GSTONE4,147.875
2019/08/20 04:45:00,GSTONE5,149.45
2019/08/20 04:45:00,GSTONE6,0.0
2019/08/20 04:45:00,GULLRSF1,0.0
2019/08/20 04:45:00,GULLRWF1,161.32629
2019/08/20 04:45:00,GUNNING1,43.42373
2019/08/20 04:45:00,GUTHEGA,0.0
2019/08/20 04:45:00,HALLWF1,70.27
2019/08/20 04:45:00,HALLWF2,41.58
2019/08/20 04:45:00,HAMISF1,0.0
2019/08/20 04:45:00,HAUGHT11,0.0
2019/08/20 04:45:00,HAYMSF1,0.0
2019/08/20 04:45:00,HDWF1,46.2
2019/08/20 04:45:00,HDWF2,31.8
2019/08/20 04:45:00,HDWF3,46.1
2019/08/20 04:45:00,HPRG1,0.0
2019/08/20 04:45:00,HPRL1,0.1
2019/08/20 04:45:00,HUMENSW,0.0
2019/08/20 04:45:00,HUMEV,9.9
2019/08/20 04:45:00,HVGTS,0.0
2019/08/20 04:45:00,JBUTTERS,105.23
2019/08/20 04:45:00,JLA01,0.5
2019/08/20 04:45:00,JLA02,0.0
2019/08/20 04:45:00,JLA03,0.1
2019/08/20 04:45:00,JLA04,0.1
2019/08/20 04:45:00,JLB01,0.0
2019/08/20 04:45:00,JLB02,0.1
2019/08/20 04:45:00,JLB03,0.0
2019/08/20 04:45:00,KAREEYA1,21.615
2019/08/20 04:45:00,KAREEYA2,21.695
2019/08/20 04:45:00,KAREEYA3,0.0
2019/08/20 04:45:00,KAREEYA4,21.785
2019/08/20 04:45:00,KARSF1,0.0
2019/08/20 04:45:00,KIATAWF1,30.2
2019/08/20 04:45:00,KPP_1,0.0
2019/08/20 04:45:00,KSP1,0.0
2019/08/20 04:45:00,LADBROK1,0.0
2019/08/20 04:45:00,LADBROK2,0.0
2019/08/20 04:45:00,LD01,350.64377
2019/08/20 04:45:00,LD02,349.70627
2019/08/20 04:45:00,LD03,347.11871
2019/08/20 04:45:00,LD04,348.75
2019/08/20 04:45:00,LEM_WIL,85.4182
2019/08/20 04:45:00,LGAPWF1,10.01
2019/08/20 04:45:00,LILYSF1,0.0
2019/08/20 04:45:00,LI_WY_CA,147.84976
2019/08/20 04:45:00,LKBONNY2,141.11334
2019/08/20 04:45:00,LKBONNY3,36.45177
2019/08/20 04:45:00,LK_ECHO,0.0
2019/08/20 04:45:00,LNGS1,0.0
2019/08/20 04:45:00,LNGS2,0.0
2019/08/20 04:45:00,LONSDALE,0.0
2019/08/20 04:45:00,LOYYB1,537.21643
2019/08/20 04:45:00,LOYYB2,585.71393
2019/08/20 04:45:00,LYA1,561.0
2019/08/20 04:45:00,LYA2,0.0
2019/08/20 04:45:00,LYA3,559.0
2019/08/20 04:45:00,LYA4,541.0
2019/08/20 04:45:00,MACARTH1,304.29297
2019/08/20 04:45:00,MACKAYGT,0.0
2019/08/20 04:45:00,MACKNTSH,85.57001
2019/08/20 04:45:00,MANSLR1,0.0
2019/08/20 04:45:00,MCKAY1,0.02
2019/08/20 04:45:00,MEADOWBK,33.924459999999996
2019/08/20 04:45:00,MERCER01,124.771
2019/08/20 04:45:00,MEWF1,25.48122
2019/08/20 04:45:00,MINTARO,0.0
2019/08/20 04:45:00,MOREESF1,0.0
2019/08/20 04:45:00,MORTLK11,123.0
2019/08/20 04:45:00,MORTLK12,0.0
2019/08/20 04:45:00,MP1,278.30005
2019/08/20 04:45:00,MP2,0.0
2019/08/20 04:45:00,MPP_1,426.25
2019/08/20 04:45:00,MPP_2,435.5
2019/08/20 04:45:00,MSTUART1,0.0
2019/08/20 04:45:00,MSTUART2,0.0
2019/08/20 04:45:00,MSTUART3,0.0
2019/08/20 04:45:00,MTGELWF1,64.20636999999999
2019/08/20 04:45:00,MURRAY,0.0
2019/08/20 04:45:00,MUSSELR1,151.10001
2019/08/20 04:45:00,MUWAWF1,39.02
2019/08/20 04:45:00,NBHWF1,63.0
2019/08/20 04:45:00,NPS,0.0
2019/08/20 04:45:00,NUMURSF1,0.0
2019/08/20 04:45:00,NYNGAN1,0.0
2019/08/20 04:45:00,OAKEY1,0.0
2019/08/20 04:45:00,OAKEY1SF,0.0
2019/08/20 04:45:00,OAKEY2,0.0
2019/08/20 04:45:00,OAKLAND1,61.9
2019/08/20 04:45:00,OSB-AG,140.78
2019/08/20 04:45:00,PARSF1,0.0
2019/08/20 04:45:00,POAT110,0.0
2019/08/20 04:45:00,POAT220,17.24
2019/08/20 04:45:00,POR01,0.0
2019/08/20 04:45:00,POR03,0.0
2019/08/20 04:45:00,PPCCGT,0.0
2019/08/20 04:45:00,PTSTAN1,0.0
2019/08/20 04:45:00,PUMP1,0.0
2019/08/20 04:45:00,PUMP2,0.0
2019/08/20 04:45:00,QPS1,0.0
2019/08/20 04:45:00,QPS2,0.0
2019/08/20 04:45:00,QPS3,0.0
2019/08/20 04:45:00,QPS4,0.0
2019/08/20 04:45:00,QPS5,0.0
2019/08/20 04:45:00,REECE1,114.74001000000001
2019/08/20 04:45:00,REECE2,114.63
2019/08/20 04:45:00,ROMA_7,0.0
2019/08/20 04:45:00,ROMA_8,0.0
2019/08/20 04:45:00,RRSF1,0.0
2019/08/20 04:45:00,RT_NSW1,0.0
2019/08/20 04:45:00,RT_NSW2,0.0
2019/08/20 04:45:00,RT_NSW3,0.0
2019/08/20 04:45:00,RT_NSW4,0.0
2019/08/20 04:45:00,RT_NSW5,0.0
2019/08/20 04:45:00,RT_NSW6,0.0
2019/08/20 04:45:00,RT_QLD1,0.0
2019/08/20 04:45:00,RT_SA1,0.0
2019/08/20 04:45:00,RT_SA2,0.0
2019/08/20 04:45:00,RT_SA3,0.0
2019/08/20 04:45:00,RT_SA4,0.0
2019/08/20 04:45:00,RT_SA5,0.0
2019/08/20 04:45:00,RT_SA6,0.0
2019/08/20 04:45:00,RT_TAS1,0.0
