SETTLEMENTDATE,DUID,SCADAVALUE
2019/08/20 10:20:00,BARCSF1,18.5
2019/08/20 10:20:00,BUTLERSG,9.799998
2019/08/20 10:20:00,CALL_A_4,0.0
2019/08/20 10:20:00,CAPTL_WF,133.824005
2019/08/20 10:20:00,CATHROCK,50.049995
2019/08/20 10:20:00,CHALLHWF,17.1
2019/08/20 10:20:00,CLOVER,0.0
2019/08/20 10:20:00,CLUNY,14.953994
2019/08/20 10:20:00,CNUNDAWF,39.846481
2019/08/20 10:20:00,CULLRGWF,30.48
2019/08/20 10:20:00,ERGT01,0.0
2019/08/20 10:20:00,GB01,0.05606799999999999
2019/08/20 10:20:00,GERMCRK,38.5
2019/08/20 10:20:00,GRIFSF1,25.796875
2019/08/20 10:20:00,HUGSF1,8.989
2019/08/20 10:20:00,LKBONNY1,71.715416
2019/08/20 10:20:00,LRSF1,9.678
2019/08/20 10:20:00,MBAHNTH,54.824996999999996
2019/08/20 10:20:00,MLSP1,9.913001
2019/08/20 10:20:00,MLWF1,19.725
2019/08/20 10:20:00,MTMILLAR,19.191143
2019/08/20 10:20:00,PALOONA,14.73
2019/08/20 10:20:00,PIONEER,10.8
2019/08/20 10:20:00,PORTWF,135.5
2019/08/20 10:20:00,REPULSE,29.000076
2019/08/20 10:20:00,ROWALLAN,9.940000999999999
2019/08/20 10:20:00,ROYALLA1,17.542002
2019/08/20 10:20:00,RPCG,10.2
2019/08/20 10:20:00,RUBICON,0.0
2019/08/20 10:20:00,SATGN1,0.0
2019/08/20 10:20:00,SATGS1,0.0
2019/08/20 10:20:00,STARHLWF,12.196444
2019/08/20 10:20:00,WAUBRAWF,88.69899699999999
2019/08/20 10:20:00,WOOLNTH1,118.330017
2019/08/20 10:20:00,WPWF,22.0
2019/08/20 10:20:00,YAMBUKWF,24.700001
2019/08/20 10:20:00,YSWF1,28.5
2019/08/20 10:20:00,AGLHAL,0.0
2019/08/20 10:20:00,AGLSOM,0.0
2019/08/20 10:20:00,ANGAST1,-0.17282
2019/08/20 10:20:00,ARWF1,56.8
2019/08/20 10:20:00,BALBG1,0.0
2019/08/20 10:20:00,BALBL1,0.0
2019/08/20 10:20:00,BALDHWF1,102.88
2019/08/20 10:20:00,BANN1,59.83
2019/08/20 10:20:00,BARCALDN,0.0
2019/08/20 10:20:00,BARRON-1,0.0
2019/08/20 10:20:00,BARRON-2,0.0
2019/08/20 10:20:00,BASTYAN,80.99001
2019/08/20 10:20:00,BBTHREE1,-1.76
2019/08/20 10:20:00,BBTHREE2,-2.07
2019/08/20 10:20:00,BBTHREE3,0.0
2019/08/20 10:20:00,BDL01,0.0
2019/08/20 10:20:00,BDL02,-0.06
2019/08/20 10:20:00,BERYLSF1,69.59184
2019/08/20 10:20:00,BLOWERNG,0.0
2019/08/20 10:20:00,BLUFF1,36.9
2019/08/20 10:20:00,BNGSF1,87.8
2019/08/20 10:20:00,BNGSF2,20.28
2019/08/20 10:20:00,BOCORWF1,99.61
2019/08/20 10:20:00,BODWF1,38.56902
2019/08/20 10:20:00,BRAEMAR1,0.0
2019/08/20 10:20:00,BRAEMAR2,0.0
2019/08/20 10:20:00,BRAEMAR3,0.0
2019/08/20 10:20:00,BRAEMAR5,0.0
2019/08/20 10:20:00,BRAEMAR6,0.0
2019/08/20 10:20:00,BRAEMAR7,0.0
2019/08/20 10:20:00,BROKENH1,47.40967
2019/08/20 10:20:00,BW01,535.17505
2019/08/20 10:20:00,BW02,565.59998
2019/08/20 10:20:00,BW03,617.67505
2019/08/20 10:20:00,BW04,0.0
2019/08/20 10:20:00,CALL_B_1,350.10001
2019/08/20 10:20:00,CALL_B_2,289.20001
2019/08/20 10:20:00,CETHANA,93.33463
