SETTLEMENTDATE,DUID,SCADAVALUE
2019/08/21 09:40:00,BARCSF1,17.800001
2019/08/21 09:40:00,BUTLERSG,9.799998
2019/08/21 09:40:00,CALL_A_4,0.0
2019/08/21 09:40:00,CAPTL_WF,131.272003
2019/08/21 09:40:00,CATHROCK,31.359999
2019/08/21 09:40:00,CHALLHWF,40.099998
2019/08/21 09:40:00,CLOVER,0.0
2019/08/21 09:40:00,CLUNY,20.231174
2019/08/21 09:40:00,CNUNDAWF,24.929081
2019/08/21 09:40:00,CULLRGWF,30.51
2019/08/21 09:40:00,ERGT01,0.0
2019/08/21 09:40:00,GB01,0.060538999999999996
2019/08/21 09:40:00,GERMCRK,38.700001
2019/08/21 09:40:00,GRIFSF1,14.100006
2019/08/21 09:40:00,HUGSF1,8.949
2019/08/21 09:40:00,LKBONNY1,55.193188
2019/08/21 09:40:00,LRSF1,13.6
2019/08/21 09:40:00,MBAHNTH,55.856246999999996
2019/08/21 09:40:00,MLSP1,7.4900009999999995
2019/08/21 09:40:00,MLWF1,13.485001
2019/08/21 09:40:00,MTMILLAR,9.748118
2019/08/21 09:40:00,PALOONA,26.559998999999998
2019/08/21 09:40:00,PIONEER,49.900002
2019/08/21 09:40:00,PORTWF,131.199997
2019/08/21 09:40:00,REPULSE,28.930494
2019/08/21 09:40:00,ROWALLAN,10.3873
2019/08/21 09:40:00,ROYALLA1,15.663001000000001
2019/08/21 09:40:00,RPCG,10.6
2019/08/21 09:40:00,RUBICON,0.0
2019/08/21 09:40:00,SATGN1,0.0
2019/08/21 09:40:00,SATGS1,0.0
2019/08/21 09:40:00,STARHLWF,9.197318
2019/08/21 09:40:00,WAUBRAWF,184.542007
2019/08/21 09:40:00,WOOLNTH1,96.20002
2019/08/21 09:40:00,WPWF,21.0
2019/08/21 09:40:00,YAMBUKWF,28.5
2019/08/21 09:40:00,YSWF1,28.6
2019/08/21 09:40:00,AGLHAL,0.0
2019/08/21 09:40:00,AGLSOM,0.0
2019/08/21 09:40:00,ANGAST1,0.0
2019/08/21 09:40:00,ARWF1,195.0
2019/08/21 09:40:00,BALBG1,0.0
2019/08/21 09:40:00,BALBL1,0.0
2019/08/21 09:40:00,BALDHWF1,101.07401
2019/08/21 09:40:00,BANN1,14.31
2019/08/21 09:40:00,BARCALDN,0.0
2019/08/21 09:40:00,BARRON-1,0.0
2019/08/21 09:40:00,BARRON-2,27.6
2019/08/21 09:40:00,BASTYAN,79.19
2019/08/21 09:40:00,BBTHREE1,-1.97
2019/08/21 09:40:00,BBTHREE2,-1.96
2019/08/21 09:40:00,BBTHREE3,-1.06
2019/08/21 09:40:00,BDL01,-0.06
2019/08/21 09:40:00,BDL02,-0.12
2019/08/21 09:40:00,BERYLSF1,23.67216
2019/08/21 09:40:00,BLOWERNG,0.0
2019/08/21 09:40:00,BLUFF1,17.1
2019/08/21 09:40:00,BNGSF1,96.86
2019/08/21 09:40:00,BNGSF2,20.02
2019/08/21 09:40:00,BOCORWF1,58.05
2019/08/21 09:40:00,BODWF1,102.02975
2019/08/21 09:40:00,BRAEMAR1,0.0
2019/08/21 09:40:00,BRAEMAR2,0.0
2019/08/21 09:40:00,BRAEMAR3,0.0
2019/08/21 09:40:00,BRAEMAR5,0.0
2019/08/21 09:40:00,BRAEMAR6,0.0
2019/08/21 09:40:00,BRAEMAR7,0.0
2019/08/21 09:40:00,BROKENH1,38.91089
2019/08/21 09:40:00,BW01,538.59998
2019/08/21 09:40:00,BW02,616.90002
2019/08/21 09:40:00,BW03,584.25
2019/08/21 09:40:00,BW04,0.0
2019/08/21 09:40:00,CALL_B_1,313.60001
2019/08/21 09:40:00,CALL_B_2,285.30002
2019/08/21 09:40:00,CETHANA,79.38375
2019/08/21 09:40:00,CG1,0.0
2019/08/21 09:40:00,CG2,0.0
2019/08/21 09:40:00,CG3,0.0
2019/08/21 09:40:00,CG4,0.0
2019/08/21 09:40:00,CHILDSF1,40.04
2019/08/21 09:40:00,CLARESF1,45.34887
2019/08/21 09:40:00,CLEMGPWF,1.7288400000000002
2019/08/21 09:40:00,CLERMSF1,15.04
2019/08/21 09:40:00,COLEASF1,106.7
2019/08/21 09:40:00,COOPGWF1,29.42512
2019/08/21 09:40:00,CPP_3,277.75
2019/08/21 09:40:00,CPP_4,405.89999
2019/08/21 09:40:00,CPSA,142.61188
2019/08/21 09:40:00,CROOKWF2,85.11375
2019/08/21 09:40:00,CROWLWF1,46.93197
2019/08/21 09:40:00,CSPVPS1,32.032
2019/08/21 09:40:00,DALNTH01,0.0
2019/08/21 09:40:00,DALNTHL1,0.1236
2019/08/21 09:40:00,DARTM1,134.7
2019/08/21 09:40:00,DAYDSF1,117.33401
2019/08/21 09:40:00,DDPS1,0.0
2019/08/21 09:40:00,DDSF1,98.39001
2019/08/21 09:40:00,DEVILS_G,0.0
