SETTLEMENTDATE,DUID,SCADAVALUE
2019/08/21 11:05:00,BARCSF1,17.800001
2019/08/21 11:05:00,BUTLERSG,9.599998
2019/08/21 11:05:00,CALL_A_4,0.0
2019/08/21 11:05:00,CAPTL_WF,133.367996
2019/08/21 11:05:00,CATHROCK,20.909998
2019/08/21 11:05:00,CHALLHWF,36.800003000000004
2019/08/21 11:05:00,CLOVER,-0.01
2019/08/21 11:05:00,CLUNY,20.231174
2019/08/21 11:05:00,CNUNDAWF,35.040878
2019/08/21 11:05:00,CULLRGWF,30.549999
2019/08/21 11:05:00,ERGT01,0.0
2019/08/21 11:05:00,GB01,0.060752999999999995
2019/08/21 11:05:00,GERMCRK,34.200001
2019/08/21 11:05:00,GRIFSF1,16.099998
2019/08/21 11:05:00,HUGSF1,8.949
2019/08/21 11:05:00,LKBONNY1,54.925259
2019/08/21 11:05:00,LRSF1,12.866
2019/08/21 11:05:00,MBAHNTH,55.856246999999996
2019/08/21 11:05:00,MLSP1,10.772001
2019/08/21 11:05:00,MLWF1,17.219998999999998
2019/08/21 11:05:00,MTMILLAR,9.115606
2019/08/21 11:05:00,PALOONA,26.289998999999998
2019/08/21 11:05:00,PIONEER,47.600002
2019/08/21 11:05:00,PORTWF,117.400002
2019/08/21 11:05:00,REPULSE,28.821852000000003
2019/08/21 11:05:00,ROWALLAN,10.153
2019/08/21 11:05:00,ROYALLA1,18.693001000000002
2019/08/21 11:05:00,RPCG,14.3
2019/08/21 11:05:00,RUBICON,0.0
2019/08/21 11:05:00,SATGN1,0.0
2019/08/21 11:05:00,SATGS1,0.0
2019/08/21 11:05:00,STARHLWF,6.997959
2019/08/21 11:05:00,WAUBRAWF,176.815002
2019/08/21 11:05:00,WOOLNTH1,102.470016
2019/08/21 11:05:00,WPWF,45.0
2019/08/21 11:05:00,YAMBUKWF,28.6
2019/08/21 11:05:00,YSWF1,28.700001
2019/08/21 11:05:00,AGLHAL,0.0
2019/08/21 11:05:00,AGLSOM,0.0
2019/08/21 11:05:00,ANGAST1,0.0
2019/08/21 11:05:00,ARWF1,183.59999
2019/08/21 11:05:00,BALBG1,0.0
2019/08/21 11:05:00,BALBL1,0.0
2019/08/21 11:05:00,BALDHWF1,101.356
2019/08/21 11:05:00,BANN1,22.82
2019/08/21 11:05:00,BARCALDN,0.0
2019/08/21 11:05:00,BARRON-1,0.0
2019/08/21 11:05:00,BARRON-2,0.0
2019/08/21 11:05:00,BASTYAN,78.74001
2019/08/21 11:05:00,BBTHREE1,-1.98
2019/08/21 11:05:00,BBTHREE2,-2.01
2019/08/21 11:05:00,BBTHREE3,-1.12
2019/08/21 11:05:00,BDL01,0.0
2019/08/21 11:05:00,BDL02,0.0
