SETTLEMENTDATE,DUID,SCADAVALUE
2019/08/23 02:15:00,BARCSF1,0.0
2019/08/23 02:15:00,BUTLERSG,9.699999
2019/08/23 02:15:00,CALL_A_4,0.0
2019/08/23 02:15:00,CAPTL_WF,0.0
2019/08/23 02:15:00,CATHROCK,30.659997999999998
2019/08/23 02:15:00,CHALLHWF,0.0
2019/08/23 02:15:00,CLOVER,0.0
2019/08/23 02:15:00,CLUNY,20.178072
2019/08/23 02:15:00,CNUNDAWF,0.500584
2019/08/23 02:15:00,CULLRGWF,2.8
2019/08/23 02:15:00,ERGT01,0.0
2019/08/23 02:15:00,GB01,0.066196
2019/08/23 02:15:00,GERMCRK,35.200001
2019/08/23 02:15:00,GRIFSF1,0.0
2019/08/23 02:15:00,HUGSF1,-0.237
2019/08/23 02:15:00,LKBONNY1,0.803784
2019/08/23 02:15:00,LRSF1,-0.013
2019/08/23 02:15:00,MBAHNTH,55.800003000000004
2019/08/23 02:15:00,MLSP1,0.180001
2019/08/23 02:15:00,MLWF1,0.285
2019/08/23 02:15:00,MTMILLAR,6.838564999999999
2019/08/23 02:15:00,PALOONA,28.279999
2019/08/23 02:15:00,PIONEER,45.799999
2019/08/23 02:15:00,PORTWF,8.8
2019/08/23 02:15:00,REPULSE,28.827955
2019/08/23 02:15:00,ROWALLAN,10.4796
2019/08/23 02:15:00,ROYALLA1,0.0
2019/08/23 02:15:00,RPCG,11.4
2019/08/23 02:15:00,RUBICON,0.0
2019/08/23 02:15:00,SATGN1,0.0
2019/08/23 02:15:00,SATGS1,0.0
2019/08/23 02:15:00,STARHLWF,1.19965
2019/08/23 02:15:00,WAUBRAWF,23.610001
2019/08/23 02:15:00,WOOLNTH1,23.690016
2019/08/23 02:15:00,WPWF,0.0
2019/08/23 02:15:00,YAMBUKWF,1.7
2019/08/23 02:15:00,YSWF1,0.0
2019/08/23 02:15:00,AGLHAL,0.0
2019/08/23 02:15:00,AGLSOM,0.0
2019/08/23 02:15:00,ANGAST1,0.0
