SETTLEMENTDATE,DUID,SCADAVALUE
2019/08/22 21:10:00,BARCSF1,0.4
2019/08/22 21:10:00,BUTLERSG,9.699999
2019/08/22 21:10:00,CALL_A_4,0.0
2019/08/22 21:10:00,CAPTL_WF,87.227997
2019/08/22 21:10:00,CATHROCK,0.0
2019/08/22 21:10:00,CHALLHWF,3.0
2019/08/22 21:10:00,CLOVER,-0.01
2019/08/22 21:10:00,CLUNY,20.24033
2019/08/22 21:10:00,CNUNDAWF,0.0
2019/08/22 21:10:00,CULLRGWF,5.92
2019/08/22 21:10:00,ERGT01,0.0
2019/08/22 21:10:00,GB01,0.069569
2019/08/22 21:10:00,GERMCRK,34.799999
2019/08/22 21:10:00,GRIFSF1,0.0
2019/08/22 21:10:00,HUGSF1,-0.207
2019/08/22 21:10:00,LKBONNY1,-0.360028
2019/08/22 21:10:00,LRSF1,-0.018
2019/08/22 21:10:00,MBAHNTH,45.581253000000004
2019/08/22 21:10:00,MLSP1,0.180001
2019/08/22 21:10:00,MLWF1,0.9
2019/08/22 21:10:00,MTMILLAR,5.752134
2019/08/22 21:10:00,PALOONA,28.529999
2019/08/22 21:10:00,PIONEER,48.5
2019/08/22 21:10:00,PORTWF,-0.4
2019/08/22 21:10:00,REPULSE,28.930494
2019/08/22 21:10:00,ROWALLAN,10.3447
2019/08/22 21:10:00,ROYALLA1,0.0
2019/08/22 21:10:00,RPCG,11.6
2019/08/22 21:10:00,RUBICON,0.0
2019/08/22 21:10:00,SATGN1,0.0
2019/08/22 21:10:00,SATGS1,0.0
2019/08/22 21:10:00,STARHLWF,-0.099971
2019/08/22 21:10:00,WAUBRAWF,67.884003
2019/08/22 21:10:00,WOOLNTH1,43.400017
2019/08/22 21:10:00,WPWF,0.0
2019/08/22 21:10:00,YAMBUKWF,0.7
2019/08/22 21:10:00,YSWF1,1.6
2019/08/22 21:10:00,AGLHAL,0.0
2019/08/22 21:10:00,AGLSOM,81.5
2019/08/22 21:10:00,ANGAST1,0.0
2019/08/22 21:10:00,ARWF1,45.4
2019/08/22 21:10:00,BALBG1,0.0
2019/08/22 21:10:00,BALBL1,0.0
