SETTLEMENTDATE,DUID,SCADAVALUE
2019/08/22 16:40:00,BARCSF1,18.600002
2019/08/22 16:40:00,BUTLERSG,9.699999
2019/08/22 16:40:00,CALL_A_4,0.0
2019/08/22 16:40:00,CAPTL_WF,72.487999
2019/08/22 16:40:00,CATHROCK,0.0
2019/08/22 16:40:00,CHALLHWF,8.3
2019/08/22 16:40:00,CLOVER,-0.02
2019/08/22 16:40:00,CLUNY,19.978485
2019/08/22 16:40:00,CNUNDAWF,6.707825
2019/08/22 16:40:00,CULLRGWF,19.26
2019/08/22 16:40:00,ERGT01,0.0
2019/08/22 16:40:00,GB01,0.071598
2019/08/22 16:40:00,GERMCRK,32.700001
2019/08/22 16:40:00,GRIFSF1,15.599998000000001
2019/08/22 16:40:00,HUGSF1,8.964001
2019/08/22 16:40:00,LKBONNY1,12.324692
2019/08/22 16:40:00,LRSF1,-0.018
2019/08/22 16:40:00,MBAHNTH,55.59375
2019/08/22 16:40:00,MLSP1,3.383001
2019/08/22 16:40:00,MLWF1,2.175
2019/08/22 16:40:00,MTMILLAR,4.1969
2019/08/22 16:40:00,PALOONA,28.699999
2019/08/22 16:40:00,PIONEER,31.4
2019/08/22 16:40:00,PORTWF,3.1
2019/08/22 16:40:00,REPULSE,28.962234000000002
2019/08/22 16:40:00,ROWALLAN,10.3589
2019/08/22 16:40:00,ROYALLA1,3.04
2019/08/22 16:40:00,RPCG,10.6
2019/08/22 16:40:00,RUBICON,0.0
2019/08/22 16:40:00,SATGN1,0.0
2019/08/22 16:40:00,SATGS1,0.0
2019/08/22 16:40:00,STARHLWF,0.499854
2019/08/22 16:40:00,WAUBRAWF,109.153
2019/08/22 16:40:00,WOOLNTH1,78.78001400000001
2019/08/22 16:40:00,WPWF,0.0
2019/08/22 16:40:00,YAMBUKWF,0.4
2019/08/22 16:40:00,YSWF1,3.9
2019/08/22 16:40:00,AGLHAL,0.0
2019/08/22 16:40:00,AGLSOM,0.0
2019/08/22 16:40:00,ANGAST1,0.0
2019/08/22 16:40:00,ARWF1,85.6
2019/08/22 16:40:00,BALBG1,0.0
2019/08/22 16:40:00,BALBL1,0.0
2019/08/22 16:40:00,BALDHWF1,70.621
2019/08/22 16:40:00,BANN1,48.88
2019/08/22 16:40:00,BARCALDN,0.0
2019/08/22 16:40:00,BARRON-1,0.0
2019/08/22 16:40:00,BARRON-2,27.72
2019/08/22 16:40:00,BASTYAN,77.8
2019/08/22 16:40:00,BBTHREE1,-2.07
2019/08/22 16:40:00,BBTHREE2,-2.07
2019/08/22 16:40:00,BBTHREE3,-1.19
2019/08/22 16:40:00,BDL01,0.0
2019/08/22 16:40:00,BDL02,0.0
2019/08/22 16:40:00,BERYLSF1,23.43019
2019/08/22 16:40:00,BLOWERNG,0.0
2019/08/22 16:40:00,BLUFF1,0.0
2019/08/22 16:40:00,BNGSF1,93.4
2019/08/22 16:40:00,BNGSF2,19.98
2019/08/22 16:40:00,BOCORWF1,107.74
2019/08/22 16:40:00,BODWF1,109.01093999999999
2019/08/22 16:40:00,BRAEMAR1,0.0
2019/08/22 16:40:00,BRAEMAR2,0.0
2019/08/22 16:40:00,BRAEMAR3,0.0
2019/08/22 16:40:00,BRAEMAR5,0.0
2019/08/22 16:40:00,BRAEMAR6,0.0
2019/08/22 16:40:00,BRAEMAR7,0.0
2019/08/22 16:40:00,BROKENH1,25.49683
2019/08/22 16:40:00,BW01,553.17493
2019/08/22 16:40:00,BW02,618.625
2019/08/22 16:40:00,BW03,644.625
2019/08/22 16:40:00,BW04,0.0
2019/08/22 16:40:00,CALL_B_1,0.0
2019/08/22 16:40:00,CALL_B_2,349.0
2019/08/22 16:40:00,CETHANA,98.24438
2019/08/22 16:40:00,CG1,0.0
2019/08/22 16:40:00,CG2,0.0
2019/08/22 16:40:00,CG3,0.0
2019/08/22 16:40:00,CG4,0.0
2019/08/22 16:40:00,CHILDSF1,22.62
2019/08/22 16:40:00,CLARESF1,34.86925
2019/08/22 16:40:00,CLEMGPWF,-0.36018
2019/08/22 16:40:00,CLERMSF1,14.69
2019/08/22 16:40:00,COLEASF1,67.2
2019/08/22 16:40:00,COOPGWF1,36.235240000000005
2019/08/22 16:40:00,CPP_3,405.625
2019/08/22 16:40:00,CPP_4,405.35001
2019/08/22 16:40:00,CPSA,142.41876000000002
2019/08/22 16:40:00,CROOKWF2,62.56375
2019/08/22 16:40:00,CROWLWF1,24.69888
2019/08/22 16:40:00,CSPVPS1,13.684
2019/08/22 16:40:00,DALNTH01,0.0
2019/08/22 16:40:00,DALNTHL1,0.17243
2019/08/22 16:40:00,DARTM1,134.3
2019/08/22 16:40:00,DAYDSF1,93.313
2019/08/22 16:40:00,DDPS1,353.36319
2019/08/22 16:40:00,DDSF1,29.352959999999996
2019/08/22 16:40:00,DEVILS_G,0.0
2019/08/22 16:40:00,DG_NSW1,0.0
2019/08/22 16:40:00,DG_QLD1,0.0
2019/08/22 16:40:00,DG_SA1,0.0
2019/08/22 16:40:00,DG_TAS1,0.0
2019/08/22 16:40:00,DG_VIC1,0.0
2019/08/22 16:40:00,DRYCGT1,0.0
2019/08/22 16:40:00,DRYCGT2,0.0
2019/08/22 16:40:00,DRYCGT3,0.0
2019/08/22 16:40:00,EILDON1,0.0
2019/08/22 16:40:00,EILDON2,0.0
2019/08/22 16:40:00,EMERASF1,40.16
2019/08/22 16:40:00,ER01,561.69995
2019/08/22 16:40:00,ER02,604.34998
2019/08/22 16:40:00,ER03,699.67505
2019/08/22 16:40:00,ER04,604.72498
2019/08/22 16:40:00,FINLYSF1,0.74925
2019/08/22 16:40:00,FISHER,45.82
2019/08/22 16:40:00,GANNBG1,1.3230899999999999
2019/08/22 16:40:00,GANNBL1,0.0
2019/08/22 16:40:00,GANNSF1,31.8
2019/08/22 16:40:00,GORDON,51.05576
2019/08/22 16:40:00,GSTONE1,198.45
2019/08/22 16:40:00,GSTONE2,182.0
2019/08/22 16:40:00,GSTONE3,196.0
2019/08/22 16:40:00,GSTONE4,197.22499
2019/08/22 16:40:00,GSTONE5,197.39999
2019/08/22 16:40:00,GSTONE6,0.0
2019/08/22 16:40:00,GULLRSF1,1.99673
2019/08/22 16:40:00,GULLRWF1,87.27289
2019/08/22 16:40:00,GUNNING1,25.51513
2019/08/22 16:40:00,GUTHEGA,0.0
2019/08/22 16:40:00,HALLWF1,-0.53
2019/08/22 16:40:00,HALLWF2,-0.25
2019/08/22 16:40:00,HAMISF1,36.1
2019/08/22 16:40:00,HAUGHT11,49.98553
2019/08/22 16:40:00,HAYMSF1,31.98
2019/08/22 16:40:00,HDWF1,3.5
2019/08/22 16:40:00,HDWF2,2.0
2019/08/22 16:40:00,HDWF3,4.6
2019/08/22 16:40:00,HPRG1,0.0
2019/08/22 16:40:00,HPRL1,1.0
2019/08/22 16:40:00,HUMENSW,0.0
2019/08/22 16:40:00,HUMEV,8.9
2019/08/22 16:40:00,HVGTS,0.0
2019/08/22 16:40:00,JBUTTERS,138.98998999999998
2019/08/22 16:40:00,JLA01,0.5
2019/08/22 16:40:00,JLA02,0.0
2019/08/22 16:40:00,JLA03,0.1
2019/08/22 16:40:00,JLA04,0.1
2019/08/22 16:40:00,JLB01,0.0
2019/08/22 16:40:00,JLB02,0.1
2019/08/22 16:40:00,JLB03,0.0
2019/08/22 16:40:00,KAREEYA1,21.5575
2019/08/22 16:40:00,KAREEYA2,21.6025
2019/08/22 16:40:00,KAREEYA3,0.0
2019/08/22 16:40:00,KAREEYA4,21.725
2019/08/22 16:40:00,KARSF1,27.0
2019/08/22 16:40:00,KIATAWF1,7.3
2019/08/22 16:40:00,KPP_1,0.0
2019/08/22 16:40:00,KSP1,43.48
2019/08/22 16:40:00,LADBROK1,41.86
2019/08/22 16:40:00,LADBROK2,42.64
2019/08/22 16:40:00,LD01,424.19998
2019/08/22 16:40:00,LD02,420.71245999999996
2019/08/22 16:40:00,LD03,418.89377
2019/08/22 16:40:00,LD04,381.46875
2019/08/22 16:40:00,LEM_WIL,86.09924000000001
2019/08/22 16:40:00,LGAPWF1,10.29
2019/08/22 16:40:00,LILYSF1,56.09881
2019/08/22 16:40:00,LI_WY_CA,149.05826000000002
2019/08/22 16:40:00,LKBONNY2,20.63589
2019/08/22 16:40:00,LKBONNY3,5.41474
2019/08/22 16:40:00,LK_ECHO,0.0
2019/08/22 16:40:00,LNGS1,0.0
2019/08/22 16:40:00,LNGS2,0.0
2019/08/22 16:40:00,LONSDALE,0.0
2019/08/22 16:40:00,LOYYB1,535.33673
2019/08/22 16:40:00,LOYYB2,583.45825
2019/08/22 16:40:00,LYA1,559.0
2019/08/22 16:40:00,LYA2,0.0
2019/08/22 16:40:00,LYA3,557.0
2019/08/22 16:40:00,LYA4,537.0
2019/08/22 16:40:00,MACARTH1,24.69943
2019/08/22 16:40:00,MACKAYGT,0.0
2019/08/22 16:40:00,MACKNTSH,86.32001
2019/08/22 16:40:00,MANSLR1,20.471
2019/08/22 16:40:00,MCKAY1,0.02
2019/08/22 16:40:00,MEADOWBK,34.09594
2019/08/22 16:40:00,MERCER01,32.11
2019/08/22 16:40:00,MEWF1,23.71891
2019/08/22 16:40:00,MINTARO,0.0
2019/08/22 16:40:00,MOREESF1,27.768
2019/08/22 16:40:00,MORTLK11,259.0
