SETTLEMENTDATE,DUID,SCADAVALUE
2019/08/22 09:15:00,BARCSF1,18.0
2019/08/22 09:15:00,BUTLERSG,9.699999
2019/08/22 09:15:00,CALL_A_4,0.0
2019/08/22 09:15:00,CAPTL_WF,110.82800300000001
2019/08/22 09:15:00,CATHROCK,0.0
2019/08/22 09:15:00,CHALLHWF,37.799999
2019/08/22 09:15:00,CLOVER,0.0
2019/08/22 09:15:00,CLUNY,19.878691
2019/08/22 09:15:00,CNUNDAWF,14.617052
2019/08/22 09:15:00,CULLRGWF,30.290001
2019/08/22 09:15:00,ERGT01,0.0
2019/08/22 09:15:00,GB01,0.05400800000000001
2019/08/22 09:15:00,GERMCRK,33.799999
2019/08/22 09:15:00,GRIFSF1,7.200005
2019/08/22 09:15:00,HUGSF1,8.993
2019/08/22 09:15:00,LKBONNY1,38.670956
2019/08/22 09:15:00,LRSF1,0.039
2019/08/22 09:15:00,MBAHNTH,55.96875
2019/08/22 09:15:00,MLSP1,7.932001
2019/08/22 09:15:00,MLWF1,10.335
2019/08/22 09:15:00,MTMILLAR,2.850022
2019/08/22 09:15:00,PALOONA,28.709999
2019/08/22 09:15:00,PIONEER,30.9
2019/08/22 09:15:00,PORTWF,62.400002
2019/08/22 09:15:00,REPULSE,29.202717
2019/08/22 09:15:00,ROWALLAN,10.3944
2019/08/22 09:15:00,ROYALLA1,14.795001000000001
2019/08/22 09:15:00,RPCG,10.7
2019/08/22 09:15:00,RUBICON,0.0
2019/08/22 09:15:00,SATGN1,0.0
2019/08/22 09:15:00,SATGS1,0.0
2019/08/22 09:15:00,STARHLWF,0.799767
2019/08/22 09:15:00,WAUBRAWF,179.270996
2019/08/22 09:15:00,WOOLNTH1,128.660019
2019/08/22 09:15:00,WPWF,3.0
2019/08/22 09:15:00,YAMBUKWF,27.200001
2019/08/22 09:15:00,YSWF1,13.7
2019/08/22 09:15:00,AGLHAL,0.0
2019/08/22 09:15:00,AGLSOM,0.0
2019/08/22 09:15:00,ANGAST1,0.0
2019/08/22 09:15:00,ARWF1,192.7
2019/08/22 09:15:00,BALBG1,0.0
2019/08/22 09:15:00,BALBL1,0.0
2019/08/22 09:15:00,BALDHWF1,100.54601
2019/08/22 09:15:00,BANN1,50.06
2019/08/22 09:15:00,BARCALDN,0.0
2019/08/22 09:15:00,BARRON-1,0.0
2019/08/22 09:15:00,BARRON-2,28.36
2019/08/22 09:15:00,BASTYAN,78.07001
2019/08/22 09:15:00,BBTHREE1,-1.96
2019/08/22 09:15:00,BBTHREE2,-1.98
2019/08/22 09:15:00,BBTHREE3,-1.11
2019/08/22 09:15:00,BDL01,0.0
2019/08/22 09:15:00,BDL02,-0.18
2019/08/22 09:15:00,BERYLSF1,24.23222
2019/08/22 09:15:00,BLOWERNG,0.0
2019/08/22 09:15:00,BLUFF1,17.5
2019/08/22 09:15:00,BNGSF1,60.92
2019/08/22 09:15:00,BNGSF2,19.98
2019/08/22 09:15:00,BOCORWF1,89.66
2019/08/22 09:15:00,BODWF1,104.29108000000001
2019/08/22 09:15:00,BRAEMAR1,0.0
2019/08/22 09:15:00,BRAEMAR2,0.0
2019/08/22 09:15:00,BRAEMAR3,0.0
2019/08/22 09:15:00,BRAEMAR5,0.0
2019/08/22 09:15:00,BRAEMAR6,0.0
2019/08/22 09:15:00,BRAEMAR7,0.0
2019/08/22 09:15:00,BROKENH1,33.48364
2019/08/22 09:15:00,BW01,539.92505
2019/08/22 09:15:00,BW02,564.07495
2019/08/22 09:15:00,BW03,543.5
2019/08/22 09:15:00,BW04,0.0
2019/08/22 09:15:00,CALL_B_1,349.39999
2019/08/22 09:15:00,CALL_B_2,279.10001
2019/08/22 09:15:00,CETHANA,98.6635
2019/08/22 09:15:00,CG1,0.0
2019/08/22 09:15:00,CG2,0.0
2019/08/22 09:15:00,CG3,0.0
2019/08/22 09:15:00,CG4,0.0
2019/08/22 09:15:00,CHILDSF1,40.12
2019/08/22 09:15:00,CLARESF1,44.564479999999996
2019/08/22 09:15:00,CLEMGPWF,3.7458199999999997
2019/08/22 09:15:00,CLERMSF1,15.17
2019/08/22 09:15:00,COLEASF1,95.5
2019/08/22 09:15:00,COOPGWF1,34.92295
2019/08/22 09:15:00,CPP_3,404.80002
2019/08/22 09:15:00,CPP_4,379.77499
2019/08/22 09:15:00,CPSA,143.13062
2019/08/22 09:15:00,CROOKWF2,85.03375
2019/08/22 09:15:00,CROWLWF1,43.51385
2019/08/22 09:15:00,CSPVPS1,29.488
2019/08/22 09:15:00,DALNTH01,0.0
2019/08/22 09:15:00,DALNTHL1,0.07782
2019/08/22 09:15:00,DARTM1,134.89999
2019/08/22 09:15:00,DAYDSF1,115.357
2019/08/22 09:15:00,DDPS1,0.0
2019/08/22 09:15:00,DDSF1,87.4496
2019/08/22 09:15:00,DEVILS_G,0.0
2019/08/22 09:15:00,DG_NSW1,0.0
2019/08/22 09:15:00,DG_QLD1,0.0
2019/08/22 09:15:00,DG_SA1,0.0
2019/08/22 09:15:00,DG_TAS1,0.0
2019/08/22 09:15:00,DG_VIC1,0.0
2019/08/22 09:15:00,DRYCGT1,0.0
2019/08/22 09:15:00,DRYCGT2,0.0
2019/08/22 09:15:00,DRYCGT3,0.0
