SETTLEMENTDATE,DUID,SCADAVALUE
2019/08/23 06:45:00,BARCSF1,0.0
2019/08/23 06:45:00,BUTLERSG,9.699999
2019/08/23 06:45:00,CALL_A_4,0.0
2019/08/23 06:45:00,CAPTL_WF,0.0
2019/08/23 06:45:00,CATHROCK,53.879996999999996
2019/08/23 06:45:00,CHALLHWF,0.0
2019/08/23 06:45:00,CLOVER,-0.01
2019/08/23 06:45:00,CLUNY,20.402379999999997
2019/08/23 06:45:00,CNUNDAWF,7.308526
2019/08/23 06:45:00,CULLRGWF,2.47
2019/08/23 06:45:00,ERGT01,0.0
2019/08/23 06:45:00,GB01,0.057629
2019/08/23 06:45:00,GERMCRK,37.400002
2019/08/23 06:45:00,GRIFSF1,0.0
2019/08/23 06:45:00,HUGSF1,-0.237
2019/08/23 06:45:00,LKBONNY1,4.465468
2019/08/23 06:45:00,LRSF1,-0.013
2019/08/23 06:45:00,MBAHNTH,55.06875600000001
2019/08/23 06:45:00,MLSP1,0.180001
2019/08/23 06:45:00,MLWF1,2.55
2019/08/23 06:45:00,MTMILLAR,25.717173000000003
2019/08/23 06:45:00,PALOONA,23.789998999999998
2019/08/23 06:45:00,PIONEER,46.299999
2019/08/23 06:45:00,PORTWF,45.799999
2019/08/23 06:45:00,REPULSE,29.113604
2019/08/23 06:45:00,ROWALLAN,10.366
2019/08/23 06:45:00,ROYALLA1,0.0
2019/08/23 06:45:00,RPCG,11.3
2019/08/23 06:45:00,RUBICON,0.0
2019/08/23 06:45:00,SATGN1,0.0
2019/08/23 06:45:00,SATGS1,0.0
2019/08/23 06:45:00,STARHLWF,7.297872
2019/08/23 06:45:00,WAUBRAWF,0.0
2019/08/23 06:45:00,WOOLNTH1,31.330016999999998
2019/08/23 06:45:00,WPWF,34.0
2019/08/23 06:45:00,YAMBUKWF,2.7
2019/08/23 06:45:00,YSWF1,2.1
2019/08/23 06:45:00,AGLHAL,0.0
2019/08/23 06:45:00,AGLSOM,0.0
2019/08/23 06:45:00,ANGAST1,0.0
2019/08/23 06:45:00,ARWF1,-0.1
2019/08/23 06:45:00,BALBG1,1.35
2019/08/23 06:45:00,BALBL1,0.0
2019/08/23 06:45:00,BALDHWF1,21.996
2019/08/23 06:45:00,BANN1,0.0
2019/08/23 06:45:00,BARCALDN,0.0
2019/08/23 06:45:00,BARRON-1,0.0
2019/08/23 06:45:00,BARRON-2,28.56
2019/08/23 06:45:00,BASTYAN,77.8
2019/08/23 06:45:00,BBTHREE1,-2.01
2019/08/23 06:45:00,BBTHREE2,-1.98
2019/08/23 06:45:00,BBTHREE3,-1.0
2019/08/23 06:45:00,BDL01,-0.6
2019/08/23 06:45:00,BDL02,42.42
2019/08/23 06:45:00,BERYLSF1,0.77213
2019/08/23 06:45:00,BLOWERNG,0.0
2019/08/23 06:45:00,BLUFF1,5.5
2019/08/23 06:45:00,BNGSF1,0.0
2019/08/23 06:45:00,BNGSF2,0.0
2019/08/23 06:45:00,BOCORWF1,0.83
2019/08/23 06:45:00,BODWF1,61.48236
2019/08/23 06:45:00,BRAEMAR1,0.0
2019/08/23 06:45:00,BRAEMAR2,173.40001
2019/08/23 06:45:00,BRAEMAR3,0.0
2019/08/23 06:45:00,BRAEMAR5,0.0
2019/08/23 06:45:00,BRAEMAR6,161.39784
2019/08/23 06:45:00,BRAEMAR7,0.0
