SETTLEMENTDATE,DUID,SCADAVALUE
2019/08/19 14:50:00,BARCSF1,17.400002
2019/08/19 14:50:00,BUTLERSG,9.699999
2019/08/19 14:50:00,CALL_A_4,0.0
2019/08/19 14:50:00,CAPTL_WF,133.040009
2019/08/19 14:50:00,CATHROCK,33.099998
2019/08/19 14:50:00,CHALLHWF,19.1
2019/08/19 14:50:00,CLOVER,-0.02
2019/08/19 14:50:00,CLUNY,17.387503
2019/08/19 14:50:00,CNUNDAWF,29.133987
2019/08/19 14:50:00,CULLRGWF,30.389999
2019/08/19 14:50:00,ERGT01,0.0
2019/08/19 14:50:00,GB01,0.064842
2019/08/19 14:50:00,GERMCRK,35.099998
2019/08/19 14:50:00,GRIFSF1,25.199997
2019/08/19 14:50:00,HUGSF1,8.897
2019/08/19 14:50:00,LKBONNY1,47.244652
2019/08/19 14:50:00,LRSF1,9.820001
2019/08/19 14:50:00,MBAHNTH,54.61874399999999
2019/08/19 14:50:00,MLSP1,1.720001
2019/08/19 14:50:00,MLWF1,16.619999
2019/08/19 14:50:00,MTMILLAR,6.13164
2019/08/19 14:50:00,PALOONA,25.389999
2019/08/19 14:50:00,PIONEER,38.799999
2019/08/19 14:50:00,PORTWF,117.400002
2019/08/19 14:50:00,REPULSE,28.910963
2019/08/19 14:50:00,ROWALLAN,9.9684
2019/08/19 14:50:00,ROYALLA1,15.665001
2019/08/19 14:50:00,RPCG,-0.9
2019/08/19 14:50:00,RUBICON,0.0
2019/08/19 14:50:00,SATGN1,0.0
2019/08/19 14:50:00,SATGS1,0.0
2019/08/19 14:50:00,STARHLWF,7.09793
2019/08/19 14:50:00,WAUBRAWF,159.257004
2019/08/19 14:50:00,WOOLNTH1,129.590027
2019/08/19 14:50:00,WPWF,34.0
2019/08/19 14:50:00,YAMBUKWF,22.200001
2019/08/19 14:50:00,YSWF1,22.0
2019/08/19 14:50:00,AGLHAL,0.0
2019/08/19 14:50:00,AGLSOM,0.0
2019/08/19 14:50:00,ANGAST1,0.0
2019/08/19 14:50:00,ARWF1,116.69998999999999
2019/08/19 14:50:00,BALBG1,10.21
2019/08/19 14:50:00,BALBL1,0.0
2019/08/19 14:50:00,BALDHWF1,103.089
2019/08/19 14:50:00,BANN1,0.0
2019/08/19 14:50:00,BARCALDN,0.0
2019/08/19 14:50:00,BARRON-1,0.0
2019/08/19 14:50:00,BARRON-2,26.24
2019/08/19 14:50:00,BASTYAN,80.77
2019/08/19 14:50:00,BBTHREE1,0.0
2019/08/19 14:50:00,BBTHREE2,0.0
2019/08/19 14:50:00,BBTHREE3,0.0
2019/08/19 14:50:00,BDL01,0.0
2019/08/19 14:50:00,BDL02,0.0
2019/08/19 14:50:00,BERYLSF1,71.53031999999999
2019/08/19 14:50:00,BLOWERNG,0.0
2019/08/19 14:50:00,BLUFF1,33.2
2019/08/19 14:50:00,BNGSF1,98.69
2019/08/19 14:50:00,BNGSF2,19.98
2019/08/19 14:50:00,BOCORWF1,111.48
2019/08/19 14:50:00,BODWF1,108.235
2019/08/19 14:50:00,BRAEMAR1,0.0
2019/08/19 14:50:00,BRAEMAR2,0.0
2019/08/19 14:50:00,BRAEMAR3,0.0
2019/08/19 14:50:00,BRAEMAR5,0.0
2019/08/19 14:50:00,BRAEMAR6,0.0
2019/08/19 14:50:00,BRAEMAR7,0.0
2019/08/19 14:50:00,BROKENH1,26.828129999999998
2019/08/19 14:50:00,BW01,572.79993
2019/08/19 14:50:00,BW02,628.05005
2019/08/19 14:50:00,BW03,627.44995
2019/08/19 14:50:00,BW04,0.0
2019/08/19 14:50:00,CALL_B_1,347.5
2019/08/19 14:50:00,CALL_B_2,279.30002
2019/08/19 14:50:00,CETHANA,80.222
2019/08/19 14:50:00,CG1,0.0
2019/08/19 14:50:00,CG2,0.0
2019/08/19 14:50:00,CG3,0.0
2019/08/19 14:50:00,CG4,0.0
2019/08/19 14:50:00,CHILDSF1,40.06
2019/08/19 14:50:00,CLARESF1,42.3895
2019/08/19 14:50:00,CLEMGPWF,8.50013
2019/08/19 14:50:00,CLERMSF1,14.97
2019/08/19 14:50:00,COLEASF1,90.1
2019/08/19 14:50:00,COOPGWF1,35.90594
2019/08/19 14:50:00,CPP_3,363.27499
2019/08/19 14:50:00,CPP_4,364.375
2019/08/19 14:50:00,CPSA,144.02438
2019/08/19 14:50:00,CROOKWF2,91.81375
2019/08/19 14:50:00,CROWLWF1,24.77875
2019/08/19 14:50:00,CSPVPS1,32.036
2019/08/19 14:50:00,DALNTH01,0.0
2019/08/19 14:50:00,DALNTHL1,0.06867000000000001
2019/08/19 14:50:00,DARTM1,0.0
2019/08/19 14:50:00,DAYDSF1,109.03101000000001
2019/08/19 14:50:00,DDPS1,9.33654
2019/08/19 14:50:00,DDSF1,81.9159
2019/08/19 14:50:00,DEVILS_G,0.0
2019/08/19 14:50:00,DG_NSW1,0.0
2019/08/19 14:50:00,DG_QLD1,0.0
2019/08/19 14:50:00,DG_SA1,0.0
2019/08/19 14:50:00,DG_TAS1,0.0
2019/08/19 14:50:00,DG_VIC1,0.0
2019/08/19 14:50:00,DRYCGT1,0.0
2019/08/19 14:50:00,DRYCGT2,0.0
2019/08/19 14:50:00,DRYCGT3,0.0
2019/08/19 14:50:00,EILDON1,0.0
2019/08/19 14:50:00,EILDON2,0.0
2019/08/19 14:50:00,EMERASF1,60.63
2019/08/19 14:50:00,ER01,351.84997999999996
2019/08/19 14:50:00,ER02,351.32507000000004
2019/08/19 14:50:00,ER03,351.07495
2019/08/19 14:50:00,ER04,374.72497999999996
2019/08/19 14:50:00,FINLYSF1,0.36618
2019/08/19 14:50:00,FISHER,45.91
2019/08/19 14:50:00,GANNBG1,0.0
2019/08/19 14:50:00,GANNBL1,3.81745
2019/08/19 14:50:00,GANNSF1,26.1
2019/08/19 14:50:00,GORDON,20.8292
2019/08/19 14:50:00,GSTONE1,110.425
2019/08/19 14:50:00,GSTONE2,109.725
2019/08/19 14:50:00,GSTONE3,109.725
2019/08/19 14:50:00,GSTONE4,142.97499
2019/08/19 14:50:00,GSTONE5,142.45
2019/08/19 14:50:00,GSTONE6,0.0
2019/08/19 14:50:00,GULLRSF1,8.34534
2019/08/19 14:50:00,GULLRWF1,150.15482
2019/08/19 14:50:00,GUNNING1,44.25132
2019/08/19 14:50:00,GUTHEGA,30.9
2019/08/19 14:50:00,HALLWF1,52.35
2019/08/19 14:50:00,HALLWF2,54.17
2019/08/19 14:50:00,HAMISF1,44.8
2019/08/19 14:50:00,HAUGHT11,50.05927
2019/08/19 14:50:00,HAYMSF1,38.275
2019/08/19 14:50:00,HDWF1,36.9
2019/08/19 14:50:00,HDWF2,49.9
2019/08/19 14:50:00,HDWF3,35.6
