SETTLEMENTDATE,DUID,SCADAVALUE
2019/08/20 16:05:00,BARCSF1,18.5
2019/08/20 16:05:00,BUTLERSG,9.799998
2019/08/20 16:05:00,CALL_A_4,0.0
2019/08/20 16:05:00,CAPTL_WF,134.548004
2019/08/20 16:05:00,CATHROCK,47.139996000000004
2019/08/20 16:05:00,CHALLHWF,38.5
2019/08/20 16:05:00,CLOVER,-0.01
2019/08/20 16:05:00,CLUNY,17.534904
2019/08/20 16:05:00,CNUNDAWF,41.54847
2019/08/20 16:05:00,CULLRGWF,30.25
2019/08/20 16:05:00,ERGT01,0.0
2019/08/20 16:05:00,GB01,0.066315
2019/08/20 16:05:00,GERMCRK,33.599998
2019/08/20 16:05:00,GRIFSF1,23.800003
2019/08/20 16:05:00,HUGSF1,9.006001
2019/08/20 16:05:00,LKBONNY1,-0.895885
2019/08/20 16:05:00,LRSF1,11.063001
2019/08/20 16:05:00,MBAHNTH,52.856246999999996
2019/08/20 16:05:00,MLSP1,4.746001000000001
2019/08/20 16:05:00,MLWF1,19.545
2019/08/20 16:05:00,MTMILLAR,33.76123
2019/08/20 16:05:00,PALOONA,7.95
2019/08/20 16:05:00,PIONEER,11.5
2019/08/20 16:05:00,PORTWF,139.199997
2019/08/20 16:05:00,REPULSE,29.304035
2019/08/20 16:05:00,ROWALLAN,9.9684
2019/08/20 16:05:00,ROYALLA1,7.350001
2019/08/20 16:05:00,RPCG,10.5
2019/08/20 16:05:00,RUBICON,0.0
2019/08/20 16:05:00,SATGN1,0.0
2019/08/20 16:05:00,SATGS1,0.0
2019/08/20 16:05:00,STARHLWF,30.191196
2019/08/20 16:05:00,WAUBRAWF,106.550003
2019/08/20 16:05:00,WOOLNTH1,83.18002299999999
2019/08/20 16:05:00,WPWF,45.0
2019/08/20 16:05:00,YAMBUKWF,30.1
2019/08/20 16:05:00,YSWF1,28.700001
2019/08/20 16:05:00,AGLHAL,0.0
2019/08/20 16:05:00,AGLSOM,0.0
2019/08/20 16:05:00,ANGAST1,0.0
2019/08/20 16:05:00,ARWF1,96.40001
2019/08/20 16:05:00,BALBG1,0.0
2019/08/20 16:05:00,BALBL1,0.0
2019/08/20 16:05:00,BALDHWF1,103.188
2019/08/20 16:05:00,BANN1,38.29
2019/08/20 16:05:00,BARCALDN,0.0
2019/08/20 16:05:00,BARRON-1,0.0
2019/08/20 16:05:00,BARRON-2,25.8
2019/08/20 16:05:00,BASTYAN,80.66
2019/08/20 16:05:00,BBTHREE1,-1.92
2019/08/20 16:05:00,BBTHREE2,-1.98
2019/08/20 16:05:00,BBTHREE3,-1.04
2019/08/20 16:05:00,BDL01,0.0
2019/08/20 16:05:00,BDL02,0.0
2019/08/20 16:05:00,BERYLSF1,53.630069999999996
2019/08/20 16:05:00,BLOWERNG,0.0
2019/08/20 16:05:00,BLUFF1,52.6
2019/08/20 16:05:00,BNGSF1,93.12
2019/08/20 16:05:00,BNGSF2,20.03
2019/08/20 16:05:00,BOCORWF1,106.93
2019/08/20 16:05:00,BODWF1,89.24201
2019/08/20 16:05:00,BRAEMAR1,0.0
2019/08/20 16:05:00,BRAEMAR2,0.0
2019/08/20 16:05:00,BRAEMAR3,0.0
2019/08/20 16:05:00,BRAEMAR5,0.0
2019/08/20 16:05:00,BRAEMAR6,0.0
2019/08/20 16:05:00,BRAEMAR7,0.0
2019/08/20 16:05:00,BROKENH1,35.12207
2019/08/20 16:05:00,BW01,423.55005
2019/08/20 16:05:00,BW02,556.79993
2019/08/20 16:05:00,BW03,573.34998
2019/08/20 16:05:00,BW04,0.0
2019/08/20 16:05:00,CALL_B_1,350.60001
2019/08/20 16:05:00,CALL_B_2,294.80002
2019/08/20 16:05:00,CETHANA,94.3525
2019/08/20 16:05:00,CG1,0.0
2019/08/20 16:05:00,CG2,0.0
2019/08/20 16:05:00,CG3,0.0
2019/08/20 16:05:00,CG4,0.0
2019/08/20 16:05:00,CHILDSF1,40.05
2019/08/20 16:05:00,CLARESF1,36.54861
2019/08/20 16:05:00,CLEMGPWF,21.68254
2019/08/20 16:05:00,CLERMSF1,15.06
2019/08/20 16:05:00,COLEASF1,104.5
2019/08/20 16:05:00,COOPGWF1,22.035220000000002
2019/08/20 16:05:00,CPP_3,405.07501
2019/08/20 16:05:00,CPP_4,404.80002
2019/08/20 16:05:00,CPSA,143.78375
2019/08/20 16:05:00,CROOKWF2,78.73375
2019/08/20 16:05:00,CROWLWF1,44.032
2019/08/20 16:05:00,CSPVPS1,20.446
2019/08/20 16:05:00,DALNTH01,0.0
2019/08/20 16:05:00,DALNTHL1,0.1236
2019/08/20 16:05:00,DARTM1,0.0
2019/08/20 16:05:00,DAYDSF1,102.007
2019/08/20 16:05:00,DDPS1,59.67569
2019/08/20 16:05:00,DDSF1,52.25677
2019/08/20 16:05:00,DEVILS_G,4.88784
2019/08/20 16:05:00,DG_NSW1,0.0
2019/08/20 16:05:00,DG_QLD1,0.0
2019/08/20 16:05:00,DG_SA1,0.0
2019/08/20 16:05:00,DG_TAS1,0.0
2019/08/20 16:05:00,DG_VIC1,0.0
2019/08/20 16:05:00,DRYCGT1,0.0
2019/08/20 16:05:00,DRYCGT2,0.0
2019/08/20 16:05:00,DRYCGT3,0.0
2019/08/20 16:05:00,EILDON1,0.0
2019/08/20 16:05:00,EILDON2,0.0
2019/08/20 16:05:00,EMERASF1,58.11
2019/08/20 16:05:00,ER01,427.70007000000004
2019/08/20 16:05:00,ER02,428.375
2019/08/20 16:05:00,ER03,700.57495
2019/08/20 16:05:00,ER04,428.97497999999996
2019/08/20 16:05:00,FINLYSF1,0.0
2019/08/20 16:05:00,FISHER,45.85
2019/08/20 16:05:00,GANNBG1,6.32368
2019/08/20 16:05:00,GANNBL1,0.0
2019/08/20 16:05:00,GANNSF1,5.2
2019/08/20 16:05:00,GORDON,16.66336
2019/08/20 16:05:00,GSTONE1,158.72499
2019/08/20 16:05:00,GSTONE2,170.27499
2019/08/20 16:05:00,GSTONE3,149.27499
2019/08/20 16:05:00,GSTONE4,159.075
2019/08/20 16:05:00,GSTONE5,160.64999
2019/08/20 16:05:00,GSTONE6,0.0
2019/08/20 16:05:00,GULLRSF1,4.4133
2019/08/20 16:05:00,GULLRWF1,151.93643
2019/08/20 16:05:00,GUNNING1,41.76062
2019/08/20 16:05:00,GUTHEGA,0.0
2019/08/20 16:05:00,HALLWF1,92.04
2019/08/20 16:05:00,HALLWF2,66.38
2019/08/20 16:05:00,HAMISF1,41.4
2019/08/20 16:05:00,HAUGHT11,50.04697
2019/08/20 16:05:00,HAYMSF1,34.826
2019/08/20 16:05:00,HDWF1,81.9
2019/08/20 16:05:00,HDWF2,73.3
2019/08/20 16:05:00,HDWF3,68.8
2019/08/20 16:05:00,HPRG1,0.0
2019/08/20 16:05:00,HPRL1,39.8
2019/08/20 16:05:00,HUMENSW,0.0
2019/08/20 16:05:00,HUMEV,9.0
2019/08/20 16:05:00,HVGTS,0.0
2019/08/20 16:05:00,JBUTTERS,138.62
2019/08/20 16:05:00,JLA01,0.5
2019/08/20 16:05:00,JLA02,0.0
2019/08/20 16:05:00,JLA03,0.1
2019/08/20 16:05:00,JLA04,0.1
2019/08/20 16:05:00,JLB01,0.0
2019/08/20 16:05:00,JLB02,0.1
2019/08/20 16:05:00,JLB03,0.0
2019/08/20 16:05:00,KAREEYA1,21.5375
2019/08/20 16:05:00,KAREEYA2,21.66
2019/08/20 16:05:00,KAREEYA3,0.0
2019/08/20 16:05:00,KAREEYA4,21.7475
2019/08/20 16:05:00,KARSF1,17.2
2019/08/20 16:05:00,KIATAWF1,30.7
2019/08/20 16:05:00,KPP_1,0.0
2019/08/20 16:05:00,KSP1,43.99
2019/08/20 16:05:00,LADBROK1,0.0
2019/08/20 16:05:00,LADBROK2,0.0
2019/08/20 16:05:00,LD01,380.69998
2019/08/20 16:05:00,LD02,377.3063
2019/08/20 16:05:00,LD03,375.89996
2019/08/20 16:05:00,LD04,372.67502
2019/08/20 16:05:00,LEM_WIL,85.623
2019/08/20 16:05:00,LGAPWF1,17.46
2019/08/20 16:05:00,LILYSF1,84.41036
2019/08/20 16:05:00,LI_WY_CA,148.53018
2019/08/20 16:05:00,LKBONNY2,-1.56766
2019/08/20 16:05:00,LKBONNY3,37.7915
2019/08/20 16:05:00,LK_ECHO,0.0
2019/08/20 16:05:00,LNGS1,0.0
2019/08/20 16:05:00,LNGS2,0.0
2019/08/20 16:05:00,LONSDALE,0.0
2019/08/20 16:05:00,LOYYB1,536.84052
2019/08/20 16:05:00,LOYYB2,584.58606
2019/08/20 16:05:00,LYA1,558.0
2019/08/20 16:05:00,LYA2,0.0
2019/08/20 16:05:00,LYA3,559.0
2019/08/20 16:05:00,LYA4,538.0
2019/08/20 16:05:00,MACARTH1,378.39127
2019/08/20 16:05:00,MACKAYGT,0.0
2019/08/20 16:05:00,MACKNTSH,85.36001
2019/08/20 16:05:00,MANSLR1,30.716
2019/08/20 16:05:00,MCKAY1,0.02
2019/08/20 16:05:00,MEADOWBK,33.83872
2019/08/20 16:05:00,MERCER01,128.93701000000001
2019/08/20 16:05:00,MEWF1,52.031490000000005
2019/08/20 16:05:00,MINTARO,0.0
2019/08/20 16:05:00,MOREESF1,47.794
2019/08/20 16:05:00,MORTLK11,236.0
2019/08/20 16:05:00,MORTLK12,0.0
2019/08/20 16:05:00,MP1,277.84997999999996
2019/08/20 16:05:00,MP2,0.0
2019/08/20 16:05:00,MPP_1,370.0
2019/08/20 16:05:00,MPP_2,414.25
2019/08/20 16:05:00,MSTUART1,0.0
2019/08/20 16:05:00,MSTUART2,0.0
2019/08/20 16:05:00,MSTUART3,0.0
2019/08/20 16:05:00,MTGELWF1,64.18042
2019/08/20 16:05:00,MURRAY,0.0
2019/08/20 16:05:00,MUSSELR1,-0.8
2019/08/20 16:05:00,MUWAWF1,56.82
2019/08/20 16:05:00,NBHWF1,119.2
2019/08/20 16:05:00,NPS,59.25
2019/08/20 16:05:00,NUMURSF1,8.1
2019/08/20 16:05:00,NYNGAN1,52.0
2019/08/20 16:05:00,OAKEY1,0.0
2019/08/20 16:05:00,OAKEY1SF,19.247
2019/08/20 16:05:00,OAKEY2,0.0
2019/08/20 16:05:00,OAKLAND1,61.9
2019/08/20 16:05:00,OSB-AG,139.03
2019/08/20 16:05:00,PARSF1,42.3
2019/08/20 16:05:00,POAT110,0.5196
2019/08/20 16:05:00,POAT220,45.68
2019/08/20 16:05:00,POR01,0.0
2019/08/20 16:05:00,POR03,0.0
2019/08/20 16:05:00,PPCCGT,348.71054
2019/08/20 16:05:00,PTSTAN1,0.0
2019/08/20 16:05:00,PUMP1,0.0
2019/08/20 16:05:00,PUMP2,0.0
2019/08/20 16:05:00,QPS1,0.0
2019/08/20 16:05:00,QPS2,0.0
2019/08/20 16:05:00,QPS3,0.0
2019/08/20 16:05:00,QPS4,0.0
2019/08/20 16:05:00,QPS5,0.0
2019/08/20 16:05:00,REECE1,116.08001000000002
2019/08/20 16:05:00,REECE2,116.26001000000001
2019/08/20 16:05:00,ROMA_7,0.0
