SETTLEMENTDATE,DUID,SCADAVALUE
2019/08/23 08:35:00,BARCSF1,17.400002
2019/08/23 08:35:00,BUTLERSG,9.699999
2019/08/23 08:35:00,CALL_A_4,0.0
2019/08/23 08:35:00,CAPTL_WF,0.0
2019/08/23 08:35:00,CATHROCK,52.259997999999996
2019/08/23 08:35:00,CHALLHWF,0.1
2019/08/23 08:35:00,CLOVER,0.0
2019/08/23 08:35:00,CLUNY,20.311741
2019/08/23 08:35:00,CNUNDAWF,6.207241000000001
2019/08/23 08:35:00,CULLRGWF,0.58
2019/08/23 08:35:00,ERGT01,0.0
2019/08/23 08:35:00,GB01,0.056236
2019/08/23 08:35:00,GERMCRK,35.799999
2019/08/23 08:35:00,GRIFSF1,24.0
2019/08/23 08:35:00,HUGSF1,8.932
2019/08/23 08:35:00,LKBONNY1,9.109555
2019/08/23 08:35:00,LRSF1,-0.013
2019/08/23 08:35:00,MBAHNTH,55.724991
2019/08/23 08:35:00,MLSP1,6.983001
2019/08/23 08:35:00,MTMILLAR,34.155621000000004
2019/08/23 08:35:00,PALOONA,30.23
2019/08/23 08:35:00,PIONEER,47.900002
2019/08/23 08:35:00,PORTWF,48.200001
2019/08/23 08:35:00,REPULSE,28.821852000000003
2019/08/23 08:35:00,ROWALLAN,10.3234
2019/08/23 08:35:00,ROYALLA1,12.120001
2019/08/23 08:35:00,RPCG,9.9
2019/08/23 08:35:00,RUBICON,0.0
2019/08/23 08:35:00,SATGN1,0.0
2019/08/23 08:35:00,SATGS1,0.0
2019/08/23 08:35:00,STARHLWF,10.496939
2019/08/23 08:35:00,WAUBRAWF,0.0
2019/08/23 08:35:00,WOOLNTH1,27.470015999999998
2019/08/23 08:35:00,WPWF,25.0
2019/08/23 08:35:00,YSWF1,4.1
2019/08/23 08:35:00,AGLHAL,15.213479999999999
2019/08/23 08:35:00,AGLSOM,0.0
2019/08/23 08:35:00,ANGAST1,0.0
2019/08/23 08:35:00,ARWF1,-0.5
2019/08/23 08:35:00,BALBG1,0.0
2019/08/23 08:35:00,BALBL1,0.0
2019/08/23 08:35:00,BALDHWF1,20.931
2019/08/23 08:35:00,BANN1,47.31
2019/08/23 08:35:00,BARCALDN,0.0
2019/08/23 08:35:00,BARRON-1,0.0
2019/08/23 08:35:00,BARRON-2,28.04
2019/08/23 08:35:00,BASTYAN,77.82001
2019/08/23 08:35:00,BBTHREE1,0.0
2019/08/23 08:35:00,BBTHREE2,0.0
2019/08/23 08:35:00,BBTHREE3,0.0
2019/08/23 08:35:00,BDL01,41.76
2019/08/23 08:35:00,BDL02,44.64
2019/08/23 08:35:00,BERYLSF1,65.26088
2019/08/23 08:35:00,BLOWERNG,0.0
2019/08/23 08:35:00,BLUFF1,24.5
2019/08/23 08:35:00,BNGSF1,55.86
2019/08/23 08:35:00,BNGSF2,19.15
2019/08/23 08:35:00,BOCORWF1,8.92
2019/08/23 08:35:00,BODWF1,50.68372
2019/08/23 08:35:00,BRAEMAR1,0.0
2019/08/23 08:35:00,BRAEMAR2,0.0
2019/08/23 08:35:00,BRAEMAR3,0.0
2019/08/23 08:35:00,BRAEMAR5,0.0
2019/08/23 08:35:00,BRAEMAR6,0.0
2019/08/23 08:35:00,BRAEMAR7,0.0
2019/08/23 08:35:00,BROKENH1,22.11768
2019/08/23 08:35:00,BW01,633.6001
2019/08/23 08:35:00,BW02,645.19995
2019/08/23 08:35:00,BW03,635.09998
2019/08/23 08:35:00,BW04,0.0
2019/08/23 08:35:00,CALL_B_1,340.5
2019/08/23 08:35:00,CALL_B_2,350.0
2019/08/23 08:35:00,CETHANA,97.76536999999999
2019/08/23 08:35:00,CG1,0.0
2019/08/23 08:35:00,CG2,0.0
2019/08/23 08:35:00,CG3,0.0
2019/08/23 08:35:00,CG4,0.0
2019/08/23 08:35:00,CHILDSF1,40.07
2019/08/23 08:35:00,CLARESF1,17.15098
2019/08/23 08:35:00,CLEMGPWF,5.5467
2019/08/23 08:35:00,CLERMSF1,14.65
2019/08/23 08:35:00,COLEASF1,104.60001
2019/08/23 08:35:00,COOPGWF1,16.91164
2019/08/23 08:35:00,CPP_3,404.25
2019/08/23 08:35:00,CPP_4,400.39999
2019/08/23 08:35:00,CPSA,143.87
2019/08/23 08:35:00,CROOKWF2,0.5075
2019/08/23 08:35:00,CROWLWF1,0.62742
2019/08/23 08:35:00,CSPVPS1,21.914
2019/08/23 08:35:00,DALNTH01,0.0
2019/08/23 08:35:00,DALNTHL1,0.09003
2019/08/23 08:35:00,DARTM1,134.3
2019/08/23 08:35:00,DAYDSF1,111.216
2019/08/23 08:35:00,DDPS1,256.24737999999996
2019/08/23 08:35:00,DDSF1,66.72179
2019/08/23 08:35:00,DEVILS_G,0.0
2019/08/23 08:35:00,DG_NSW1,0.0
2019/08/23 08:35:00,DG_QLD1,0.0
2019/08/23 08:35:00,DG_SA1,0.0
2019/08/23 08:35:00,DG_TAS1,0.0
2019/08/23 08:35:00,DG_VIC1,0.0
2019/08/23 08:35:00,DRYCGT1,0.0
2019/08/23 08:35:00,DRYCGT2,0.0
2019/08/23 08:35:00,DRYCGT3,0.0
2019/08/23 08:35:00,EILDON1,0.0
2019/08/23 08:35:00,EILDON2,0.0
2019/08/23 08:35:00,EMERASF1,54.99
2019/08/23 08:35:00,ER01,586.90002
2019/08/23 08:35:00,ER02,692.22498
2019/08/23 08:35:00,ER03,700.07495
2019/08/23 08:35:00,ER04,613.79993
2019/08/23 08:35:00,FINLYSF1,3.0611200000000003
2019/08/23 08:35:00,FISHER,45.94
2019/08/23 08:35:00,GANNBG1,0.0
2019/08/23 08:35:00,GANNBL1,0.00588
2019/08/23 08:35:00,GANNSF1,37.2
2019/08/23 08:35:00,GORDON,197.44144
2019/08/23 08:35:00,GSTONE1,198.09999
2019/08/23 08:35:00,GSTONE2,200.2
2019/08/23 08:35:00,GSTONE3,197.925
2019/08/23 08:35:00,GSTONE4,197.575
2019/08/23 08:35:00,GSTONE5,197.05
2019/08/23 08:35:00,GSTONE6,0.0
2019/08/23 08:35:00,GULLRSF1,7.362369999999999
2019/08/23 08:35:00,GULLRWF1,19.14819
2019/08/23 08:35:00,GUNNING1,3.98196
2019/08/23 08:35:00,GUTHEGA,0.0
2019/08/23 08:35:00,HALLWF1,33.47
2019/08/23 08:35:00,HALLWF2,43.16
2019/08/23 08:35:00,HAMISF1,44.7
2019/08/23 08:35:00,HAUGHT11,49.98349
2019/08/23 08:35:00,HAYMSF1,38.287
2019/08/23 08:35:00,HDWF1,68.9
2019/08/23 08:35:00,HDWF2,71.6
2019/08/23 08:35:00,HDWF3,64.5
2019/08/23 08:35:00,HPRG1,10.6
2019/08/23 08:35:00,HPRL1,0.0
2019/08/23 08:35:00,HUMENSW,0.0
2019/08/23 08:35:00,HUMEV,8.5
