SETTLEMENTDATE,DUID,SCADAVALUE
2019/08/21 13:00:00,BARCSF1,17.800001
2019/08/21 13:00:00,BUTLERSG,9.599998
2019/08/21 13:00:00,CALL_A_4,0.0
2019/08/21 13:00:00,CAPTL_WF,133.37200900000002
2019/08/21 13:00:00,CATHROCK,16.98
2019/08/21 13:00:00,CHALLHWF,33.799999
2019/08/21 13:00:00,CLOVER,0.0
2019/08/21 13:00:00,CLUNY,20.216526
2019/08/21 13:00:00,CNUNDAWF,33.539124
2019/08/21 13:00:00,CULLRGWF,28.370001000000002
2019/08/21 13:00:00,ERGT01,0.0
2019/08/21 13:00:00,GB01,0.06941599999999999
2019/08/21 13:00:00,GERMCRK,34.099998
2019/08/21 13:00:00,GRIFSF1,20.700004999999997
2019/08/21 13:00:00,HUGSF1,8.949
2019/08/21 13:00:00,LKBONNY1,67.607185
2019/08/21 13:00:00,LRSF1,12.38
2019/08/21 13:00:00,MBAHNTH,55.856246999999996
2019/08/21 13:00:00,MLSP1,11.172001
2019/08/21 13:00:00,MLWF1,18.735001
2019/08/21 13:00:00,MTMILLAR,9.212342999999999
2019/08/21 13:00:00,PALOONA,25.24
2019/08/21 13:00:00,PIONEER,42.0
2019/08/21 13:00:00,PORTWF,131.600006
2019/08/21 13:00:00,REPULSE,28.720531
2019/08/21 13:00:00,ROWALLAN,10.2453
2019/08/21 13:00:00,ROYALLA1,19.628002
2019/08/21 13:00:00,RPCG,10.6
2019/08/21 13:00:00,RUBICON,0.0
2019/08/21 13:00:00,SATGN1,0.0
2019/08/21 13:00:00,SATGS1,0.0
2019/08/21 13:00:00,STARHLWF,5.098513
2019/08/21 13:00:00,WAUBRAWF,174.203995
2019/08/21 13:00:00,WOOLNTH1,129.63002
2019/08/21 13:00:00,WPWF,57.0
2019/08/21 13:00:00,YAMBUKWF,28.1
2019/08/21 13:00:00,YSWF1,28.5
2019/08/21 13:00:00,AGLHAL,0.0
2019/08/21 13:00:00,AGLSOM,0.0
2019/08/21 13:00:00,ANGAST1,0.0
2019/08/21 13:00:00,ARWF1,149.8
2019/08/21 13:00:00,BALBG1,0.0
2019/08/21 13:00:00,BALBL1,13.38
2019/08/21 13:00:00,BALDHWF1,101.106
2019/08/21 13:00:00,BANN1,52.39
2019/08/21 13:00:00,BARCALDN,0.0
2019/08/21 13:00:00,BARRON-1,0.0
2019/08/21 13:00:00,BARRON-2,0.0
2019/08/21 13:00:00,BASTYAN,78.69
2019/08/21 13:00:00,BBTHREE1,-2.0
2019/08/21 13:00:00,BBTHREE2,-2.02
2019/08/21 13:00:00,BBTHREE3,-1.13
2019/08/21 13:00:00,BDL01,0.0
2019/08/21 13:00:00,BDL02,0.0
2019/08/21 13:00:00,BERYLSF1,80.85835
2019/08/21 13:00:00,BLOWERNG,0.0
2019/08/21 13:00:00,BLUFF1,22.4
2019/08/21 13:00:00,BNGSF1,70.16
2019/08/21 13:00:00,BNGSF2,19.98
2019/08/21 13:00:00,BOCORWF1,81.96
2019/08/21 13:00:00,BODWF1,98.03226
2019/08/21 13:00:00,BRAEMAR1,0.0
2019/08/21 13:00:00,BRAEMAR2,0.0
2019/08/21 13:00:00,BRAEMAR3,0.0
2019/08/21 13:00:00,BRAEMAR5,0.0
2019/08/21 13:00:00,BRAEMAR6,0.0
2019/08/21 13:00:00,BRAEMAR7,0.0
2019/08/21 13:00:00,BROKENH1,52.938959999999994
2019/08/21 13:00:00,BW01,333.97497999999996
2019/08/21 13:00:00,BW02,396.7749
2019/08/21 13:00:00,BW03,452.65002000000004
2019/08/21 13:00:00,BW04,0.0
2019/08/21 13:00:00,CALL_B_1,280.5
2019/08/21 13:00:00,CALL_B_2,203.60001
2019/08/21 13:00:00,CETHANA,74.77338
2019/08/21 13:00:00,CG1,0.0
2019/08/21 13:00:00,CG2,0.0
2019/08/21 13:00:00,CG3,0.0
2019/08/21 13:00:00,CG4,0.0
2019/08/21 13:00:00,CHILDSF1,40.04
2019/08/21 13:00:00,CLARESF1,2.01702
2019/08/21 13:00:00,CLEMGPWF,12.10188
2019/08/21 13:00:00,CLERMSF1,0.59
2019/08/21 13:00:00,COLEASF1,71.3
2019/08/21 13:00:00,COOPGWF1,27.7127
2019/08/21 13:00:00,CPP_3,293.14999
2019/08/21 13:00:00,CPP_4,301.125
2019/08/21 13:00:00,CPSA,142.81937
2019/08/21 13:00:00,CROOKWF2,89.87375
2019/08/21 13:00:00,CROWLWF1,44.36173
2019/08/21 13:00:00,CSPVPS1,0.596
2019/08/21 13:00:00,DALNTH01,0.0
2019/08/21 13:00:00,DALNTHL1,0.07782
2019/08/21 13:00:00,DARTM1,0.0
2019/08/21 13:00:00,DAYDSF1,110.58
2019/08/21 13:00:00,DDPS1,0.0
2019/08/21 13:00:00,DDSF1,0.0
2019/08/21 13:00:00,DEVILS_G,0.0
2019/08/21 13:00:00,DG_NSW1,0.0
2019/08/21 13:00:00,DG_QLD1,0.0
2019/08/21 13:00:00,DG_SA1,0.0
2019/08/21 13:00:00,DG_TAS1,0.0
2019/08/21 13:00:00,DG_VIC1,0.0
2019/08/21 13:00:00,DRYCGT1,0.0
2019/08/21 13:00:00,DRYCGT2,0.0
2019/08/21 13:00:00,DRYCGT3,0.0
2019/08/21 13:00:00,EILDON1,0.0
2019/08/21 13:00:00,EILDON2,0.0
2019/08/21 13:00:00,EMERASF1,64.3
2019/08/21 13:00:00,ER01,350.34997999999996
2019/08/21 13:00:00,ER02,350.17505
2019/08/21 13:00:00,ER03,698.05005
2019/08/21 13:00:00,ER04,350.0
2019/08/21 13:00:00,FINLYSF1,1.16775
2019/08/21 13:00:00,FISHER,45.81
2019/08/21 13:00:00,GANNBG1,0.0
2019/08/21 13:00:00,GANNBL1,9.96768
2019/08/21 13:00:00,GANNSF1,41.5
2019/08/21 13:00:00,GORDON,0.0
2019/08/21 13:00:00,GSTONE1,107.8
2019/08/21 13:00:00,GSTONE2,110.775
2019/08/21 13:00:00,GSTONE3,108.85
2019/08/21 13:00:00,GSTONE4,133.7
2019/08/21 13:00:00,GSTONE5,133.34999
2019/08/21 13:00:00,GSTONE6,0.0
2019/08/21 13:00:00,GULLRSF1,8.80615
2019/08/21 13:00:00,GULLRWF1,129.84946000000002
2019/08/21 13:00:00,GUNNING1,43.60464
2019/08/21 13:00:00,GUTHEGA,0.0
2019/08/21 13:00:00,HALLWF1,42.69
2019/08/21 13:00:00,HALLWF2,33.47
2019/08/21 13:00:00,HAMISF1,45.2
2019/08/21 13:00:00,HAUGHT11,50.03674
2019/08/21 13:00:00,HAYMSF1,40.496
2019/08/21 13:00:00,HDWF1,41.8
2019/08/21 13:00:00,HDWF2,38.7
2019/08/21 13:00:00,HDWF3,40.9
2019/08/21 13:00:00,HPRG1,5.9
2019/08/21 13:00:00,HPRL1,0.0
2019/08/21 13:00:00,HUMENSW,0.0
2019/08/21 13:00:00,HUMEV,10.7
2019/08/21 13:00:00,HVGTS,0.0
2019/08/21 13:00:00,JBUTTERS,39.94
2019/08/21 13:00:00,JLA01,0.5
2019/08/21 13:00:00,JLA02,0.0
2019/08/21 13:00:00,JLA03,0.1
2019/08/21 13:00:00,JLA04,0.1
2019/08/21 13:00:00,JLB01,0.0
2019/08/21 13:00:00,JLB02,0.1
2019/08/21 13:00:00,JLB03,0.0
2019/08/21 13:00:00,KAREEYA1,21.6125
2019/08/21 13:00:00,KAREEYA2,21.845
2019/08/21 13:00:00,KAREEYA3,0.0
2019/08/21 13:00:00,KAREEYA4,21.58
2019/08/21 13:00:00,KARSF1,38.0
2019/08/21 13:00:00,KIATAWF1,23.4
2019/08/21 13:00:00,KPP_1,0.0
2019/08/21 13:00:00,KSP1,47.7
2019/08/21 13:00:00,LADBROK1,0.0
2019/08/21 13:00:00,LADBROK2,0.0
2019/08/21 13:00:00,LD01,360.07498
2019/08/21 13:00:00,LD02,351.01877
2019/08/21 13:00:00,LD03,365.45627
2019/08/21 13:00:00,LD04,349.36871
2019/08/21 13:00:00,LEM_WIL,80.951
2019/08/21 13:00:00,LGAPWF1,4.65
2019/08/21 13:00:00,LILYSF1,89.65324
2019/08/21 13:00:00,LI_WY_CA,147.74686
2019/08/21 13:00:00,LKBONNY2,106.09903999999999
2019/08/21 13:00:00,LKBONNY3,24.3384
2019/08/21 13:00:00,LK_ECHO,0.0
2019/08/21 13:00:00,LNGS1,0.0
2019/08/21 13:00:00,LNGS2,0.0
2019/08/21 13:00:00,LONSDALE,0.0
2019/08/21 13:00:00,LOYYB1,535.71265
2019/08/21 13:00:00,LOYYB2,582.33038
2019/08/21 13:00:00,LYA1,501.0
2019/08/21 13:00:00,LYA2,0.0
2019/08/21 13:00:00,LYA3,562.0
2019/08/21 13:00:00,LYA4,531.0
2019/08/21 13:00:00,MACARTH1,356.09177
2019/08/21 13:00:00,MACKAYGT,0.0
2019/08/21 13:00:00,MACKNTSH,85.34
2019/08/21 13:00:00,MANSLR1,29.423
2019/08/21 13:00:00,MCKAY1,0.02
2019/08/21 13:00:00,MEADOWBK,33.95304
2019/08/21 13:00:00,MERCER01,122.043
2019/08/21 13:00:00,MEWF1,57.35629
2019/08/21 13:00:00,MINTARO,0.0
2019/08/21 13:00:00,MOREESF1,47.678
2019/08/21 13:00:00,MORTLK11,0.0
2019/08/21 13:00:00,MORTLK12,0.0
2019/08/21 13:00:00,MP1,277.55005
2019/08/21 13:00:00,MP2,0.0
2019/08/21 13:00:00,MPP_1,290.25
2019/08/21 13:00:00,MPP_2,379.75
2019/08/21 13:00:00,MSTUART1,0.0
2019/08/21 13:00:00,MSTUART2,0.0
2019/08/21 13:00:00,MSTUART3,0.0
2019/08/21 13:00:00,MTGELWF1,64.52986
2019/08/21 13:00:00,MURRAY,0.0
2019/08/21 13:00:00,MUSSELR1,160.5
2019/08/21 13:00:00,MUWAWF1,55.97
2019/08/21 13:00:00,NBHWF1,59.6
2019/08/21 13:00:00,NPS,0.0
2019/08/21 13:00:00,NUMURSF1,26.04
2019/08/21 13:00:00,NYNGAN1,101.5
2019/08/21 13:00:00,OAKEY1,0.0
2019/08/21 13:00:00,OAKEY1SF,21.012
2019/08/21 13:00:00,OAKEY2,0.0
2019/08/21 13:00:00,OAKLAND1,57.0
2019/08/21 13:00:00,OSB-AG,0.0
2019/08/21 13:00:00,PARSF1,17.7
2019/08/21 13:00:00,POAT110,0.0
2019/08/21 13:00:00,POAT220,0.5196
2019/08/21 13:00:00,POR01,0.0
2019/08/21 13:00:00,POR03,0.0
2019/08/21 13:00:00,PPCCGT,174.22331
2019/08/21 13:00:00,PTSTAN1,0.0
2019/08/21 13:00:00,PUMP1,0.0
2019/08/21 13:00:00,PUMP2,0.0
2019/08/21 13:00:00,QPS1,0.0
2019/08/21 13:00:00,QPS2,0.0
2019/08/21 13:00:00,QPS3,0.0
2019/08/21 13:00:00,QPS4,0.0
2019/08/21 13:00:00,QPS5,0.0
2019/08/21 13:00:00,REECE1,115.78001
2019/08/21 13:00:00,REECE2,116.39001
2019/08/21 13:00:00,ROMA_7,0.0
2019/08/21 13:00:00,ROMA_8,0.0
2019/08/21 13:00:00,RRSF1,109.64296999999999
2019/08/21 13:00:00,RT_NSW1,0.0
2019/08/21 13:00:00,RT_NSW2,0.0
2019/08/21 13:00:00,RT_NSW3,0.0
2019/08/21 13:00:00,RT_NSW4,0.0
2019/08/21 13:00:00,RT_NSW5,0.0
2019/08/21 13:00:00,RT_NSW6,0.0
2019/08/21 13:00:00,RT_QLD1,0.0
2019/08/21 13:00:00,RT_SA1,0.0
2019/08/21 13:00:00,RT_SA2,0.0
2019/08/21 13:00:00,RT_SA3,0.0
2019/08/21 13:00:00,RT_SA4,0.0
2019/08/21 13:00:00,RT_SA5,0.0
2019/08/21 13:00:00,RT_SA6,0.0
2019/08/21 13:00:00,RT_TAS1,0.0
2019/08/21 13:00:00,RT_VIC1,0.0
2019/08/21 13:00:00,RT_VIC10,0.0
2019/08/21 13:00:00,RT_VIC11,0.0
2019/08/21 13:00:00,RT_VIC12,0.0
2019/08/21 13:00:00,RT_VIC2,0.0
2019/08/21 13:00:00,RT_VIC3,0.0
2019/08/21 13:00:00,RT_VIC4,0.0
2019/08/21 13:00:00,RT_VIC5,0.0
2019/08/21 13:00:00,RT_VIC6,0.0
2019/08/21 13:00:00,RT_VIC7,0.0
2019/08/21 13:00:00,RT_VIC8,0.0
2019/08/21 13:00:00,RT_VIC9,0.0
2019/08/21 13:00:00,RUGBYR1,0.0
2019/08/21 13:00:00,SALTCRK1,49.06
2019/08/21 13:00:00,SAPHWF1,128.38126
2019/08/21 13:00:00,SHGEN,0.0
2019/08/21 13:00:00,SHPUMP,201.54178000000002
2019/08/21 13:00:00,SITHE01,0.04333
2019/08/21 13:00:00,SMCSF1,55.1411
2019/08/21 13:00:00,SNOWNTH1,26.5
2019/08/21 13:00:00,SNOWSTH1,29.6
2019/08/21 13:00:00,SNOWTWN1,22.82236
2019/08/21 13:00:00,SNOWYP,189.90001
2019/08/21 13:00:00,SNUG1,0.01944
2019/08/21 13:00:00,SRSF1,34.55
2019/08/21 13:00:00,STAN-1,0.0
2019/08/21 13:00:00,STAN-2,281.76089
2019/08/21 13:00:00,STAN-3,281.2738
2019/08/21 13:00:00,STAN-4,280.53036000000003
2019/08/21 13:00:00,STWF1,7.38
2019/08/21 13:00:00,SWAN_E,0.0
2019/08/21 13:00:00,TALWA1,0.0
2019/08/21 13:00:00,TARALGA1,58.312490000000004
2019/08/21 13:00:00,TARONG#1,280.10001
2019/08/21 13:00:00,TARONG#2,279.60001
2019/08/21 13:00:00,TARONG#3,259.39999
2019/08/21 13:00:00,TARONG#4,281.30002
2019/08/21 13:00:00,TARRALEA,74.8
2019/08/21 13:00:00,TBSF1,95.1
2019/08/21 13:00:00,TNPS1,442.00003
2019/08/21 13:00:00,TORRA1,40.39201
2019/08/21 13:00:00,TORRA2,0.0
2019/08/21 13:00:00,TORRA3,0.0
2019/08/21 13:00:00,TORRA4,0.0
2019/08/21 13:00:00,TORRB1,38.51
2019/08/21 13:00:00,TORRB2,38.3
2019/08/21 13:00:00,TORRB3,0.0
2019/08/21 13:00:00,TORRB4,0.0
2019/08/21 13:00:00,TREVALLN,44.29002
2019/08/21 13:00:00,TRIBUTE,0.0
2019/08/21 13:00:00,TUMUT3,0.0
2019/08/21 13:00:00,TUNGATIN,10.42003
2019/08/21 13:00:00,TVCC201,0.0
2019/08/21 13:00:00,TVPP104,0.0
2019/08/21 13:00:00,UPPTUMUT,0.0
2019/08/21 13:00:00,URANQ11,0.0
2019/08/21 13:00:00,URANQ12,0.0
2019/08/21 13:00:00,URANQ13,0.0
2019/08/21 13:00:00,URANQ14,0.0
2019/08/21 13:00:00,VP5,277.64999
2019/08/21 13:00:00,VP6,283.20001
2019/08/21 13:00:00,VPGS1,0.0
2019/08/21 13:00:00,VPGS2,0.0
2019/08/21 13:00:00,VPGS3,0.0
2019/08/21 13:00:00,VPGS4,0.0
2019/08/21 13:00:00,VPGS5,0.0
2019/08/21 13:00:00,VPGS6,0.0
2019/08/21 13:00:00,W/HOE#1,0.0
2019/08/21 13:00:00,W/HOE#2,0.0
2019/08/21 13:00:00,WATERLWF,90.8
2019/08/21 13:00:00,WEMENSF1,58.7
2019/08/21 13:00:00,WGWF1,47.9
2019/08/21 13:00:00,WHITSF1,0.0
2019/08/21 13:00:00,WKIEWA1,0.0
2019/08/21 13:00:00,WKIEWA2,11.5
2019/08/21 13:00:00,WOODLWN1,44.855990000000006
2019/08/21 13:00:00,WRSF1,15.94
2019/08/21 13:00:00,WRWF1,134.39876
2019/08/21 13:00:00,YABULU,0.0
2019/08/21 13:00:00,YABULU2,0.0
2019/08/21 13:00:00,YARWUN_1,0.0
2019/08/21 13:00:00,YENDWF1,42.02
2019/08/21 13:00:00,YWPS1,341.10126
2019/08/21 13:00:00,YWPS2,272.92911000000004
2019/08/21 13:00:00,YWPS3,0.0
2019/08/21 13:00:00,YWPS4,324.10379
